"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051209","release of sequestered calcium ion into cytosol","11/865","136/28905",0.0808823529411765,2.70277966678001,3.49593661625707,0.00265727540957533,0.0299408500738993,0.0235285227672716,"12774/17918/14126/14065/12061/14724/15945/17329/12478/329693/80982",11
"GO:0007628","adult walking behavior","6/865","47/28905",0.127659574468085,4.26589595375722,3.93564740014427,0.00266339121746966,0.0299408500738993,0.0235285227672716,"17762/12286/13131/80297/16513/20273",6
"GO:0042554","superoxide anion generation","6/865","47/28905",0.127659574468085,4.26589595375722,3.93564740014427,0.00266339121746966,0.0299408500738993,0.0235285227672716,"17762/11433/16414/56644/214593/68891",6
"GO:0048246","macrophage chemotaxis","6/865","47/28905",0.127659574468085,4.26589595375722,3.93564740014427,0.00266339121746966,0.0299408500738993,0.0235285227672716,"12267/17242/118453/20296/16854/240873",6
"GO:0032655","regulation of interleukin-12 production","7/865","63/28905",0.111111111111111,3.71290944123314,3.78608978493827,0.00270701911116097,0.0302695208811605,0.0237868032954629,"11433/56644/17242/100043314/21950/15930/16160",7
"GO:0002573","myeloid leukocyte differentiation","18/865","287/28905",0.0627177700348432,2.09578860445912,3.27677115382743,0.00271534717714225,0.0302695208811605,0.0237868032954629,"17082/235505/83433/18729/100038909/14728/12262/15951/18733/22402/80752/18722/20308/18725/13386/100041146/21950/16160",18
"GO:0016068","type I hypersensitivity","3/865","10/28905",0.3,10.0248554913295,5.01333736216297,0.00273772002010922,0.0302695208811605,0.0237868032954629,"14125/14130/16016",3
"GO:0034351","negative regulation of glial cell apoptotic process","3/865","10/28905",0.3,10.0248554913295,5.01333736216297,0.00273772002010922,0.0302695208811605,0.0237868032954629,"13388/83433/16000",3
"GO:0090091","positive regulation of extracellular matrix disassembly","3/865","10/28905",0.3,10.0248554913295,5.01333736216297,0.00273772002010922,0.0302695208811605,0.0237868032954629,"14086/16193/30060",3
"GO:0099525","presynaptic dense core vesicle exocytosis","3/865","10/28905",0.3,10.0248554913295,5.01333736216297,0.00273772002010922,0.0302695208811605,0.0237868032954629,"208898/27062/116837",3
"GO:2000987","positive regulation of behavioral fear response","3/865","10/28905",0.3,10.0248554913295,5.01333736216297,0.00273772002010922,0.0302695208811605,0.0237868032954629,"18619/225642/18143",3
"GO:0046879","hormone secretion","23/865","405/28905",0.0567901234567901,1.89770926996361,3.19549994790831,0.00275163409842771,0.0303519451373517,0.0238515750365318,"18126/100039795/11865/17918/13924/245049/18751/18166/16193/16323/276952/217166/20750/18575/214084/18413/78896/19218/12290/64654/16181/20186/57394",23
"GO:0002761","regulation of myeloid leukocyte differentiation","12/865","157/28905",0.0764331210191083,2.55410330989286,3.42944558951576,0.00278561668613351,0.0306548309324154,0.0240895928385464,"83433/18729/100038909/14728/12262/18733/18722/20308/18725/13386/100041146/16160",12
"GO:0007588","excretion","5/865","33/28905",0.151515151515152,5.06305832895428,4.10175405251689,0.00280799373646101,0.0307414668347767,0.0241576742322323,"140494/16889/19156/17242/19218",5
"GO:0051085","chaperone cofactor-dependent protein refolding","5/865","33/28905",0.151515151515152,5.06305832895428,4.10175405251689,0.00280799373646101,0.0307414668347767,0.0241576742322323,"15511/193740/15481/15505/81489",5
"GO:0051283","negative regulation of sequestering of calcium ion","11/865","137/28905",0.0802919708029197,2.68305134804439,3.46817367914987,0.00281311571375909,0.0307414668347767,0.0241576742322323,"12774/17918/14126/14065/12061/14724/15945/17329/12478/329693/80982",11
"GO:0034764","positive regulation of transmembrane transport","16/865","243/28905",0.065843621399177,2.20024263184186,3.30002297055977,0.00283331796584109,0.0308903970336131,0.0242747085704495,"83433/217154/16429/493583/16000/241528/14065/12061/70261/15945/14168/17329/12478/11838/80982/57394",16
"GO:0051347","positive regulation of transferase activity","24/865","431/28905",0.0556844547563805,1.86076204015396,3.16224507114328,0.00289940085754662,0.0315376959018786,0.0247833777004716,"21687/22418/83433/14125/18212/15519/217303/15516/16000/320207/21897/18173/56742/19886/11549/54635/13131/269582/239126/72107/13874/16160/80982/11553",24
"GO:1903036","positive regulation of response to wounding","8/865","81/28905",0.0987654320987654,3.30036394776279,3.64132934264838,0.00292256565960831,0.0317162495023082,0.0249236910998078,"18787/15442/22402/56644/17242/20296/214593/20202",8
"GO:0001508","action potential","12/865","158/28905",0.0759493670886076,2.53793809907075,3.40462401456135,0.00293466317243849,0.0317706261621806,0.0249664221003191,"18212/16490/57814/14799/11549/319504/15165/58226/14168/14811/239556/20273",12
"GO:0045620","negative regulation of lymphocyte differentiation","7/865","64/28905",0.109375,3.65489523121387,3.73448088209178,0.00296249858782034,0.0317706261621806,0.0249664221003191,"14728/15507/12578/17242/12477/20371/240873",7
"GO:0050832","defense response to fungus","7/865","64/28905",0.109375,3.65489523121387,3.73448088209178,0.00296249858782034,0.0317706261621806,0.0249664221003191,"109648/100689/56644/18784/56620/17474/13035",7
"GO:0090303","positive regulation of wound healing","7/865","64/28905",0.109375,3.65489523121387,3.73448088209178,0.00296249858782034,0.0317706261621806,0.0249664221003191,"18787/15442/22402/56644/20296/214593/20202",7
"GO:0001990","regulation of systemic arterial blood pressure by hormone","6/865","48/28905",0.125,4.17702312138728,3.86913094323502,0.00296814319753081,0.0317706261621806,0.0249664221003191,"12873/17227/276952/170639/54140/217246",6
"GO:0002864","regulation of acute inflammatory response to antigenic stimulus","6/865","48/28905",0.125,4.17702312138728,3.86913094323502,0.00296814319753081,0.0317706261621806,0.0249664221003191,"18782/14990/14125/14130/109648/16016",6
"GO:0008202","steroid metabolic process","21/865","360/28905",0.0583333333333333,1.9492774566474,3.18329888758504,0.00301491648305175,0.0321249264259868,0.0252448431138455,"13123/13070/56448/16889/217166/16000/26424/20750/13363/13076/12642/394432/13653/58226/64654/234199/65969/13124/20186/238055/29859",21
"GO:0051251","positive regulation of lymphocyte activation","21/865","360/28905",0.0583333333333333,1.9492774566474,3.18329888758504,0.00301491648305175,0.0321249264259868,0.0252448431138455,"14990/16197/14728/16019/15519/16193/15505/13655/16000/16184/380797/56644/17242/20296/77777/381091/22163/20371/21950/20533/16160",21
"GO:0045807","positive regulation of endocytosis","14/865","201/28905",0.0696517412935323,2.32749547062376,3.31709484469986,0.00306108929558976,0.0325431190044712,0.0255734728481278,"13388/18787/22418/83433/16019/14130/18173/20339/56644/18784/69165/20296/16016/20379",14
"GO:0071887","leukocyte apoptotic process","12/865","159/28905",0.0754716981132075,2.52197622423383,3.37999254976332,0.00309010924793804,0.0327774793590538,0.0257576410639578,"12774/16197/22418/16193/16889/12578/14130/20612/16184/22163/16854/15930",12
"GO:0006865","amino acid transport","13/865","180/28905",0.0722222222222222,2.41339113680154,3.34092418834879,0.00311002407701515,0.0328825357471637,0.025840197892284,"21366/18212/12286/18173/102680/72401/30805/54140/16513/16181/114644/245128/57394",13
"GO:0001558","regulation of cell growth","25/865","458/28905",0.0545851528384279,1.82402756392458,3.12215360019042,0.00311400902478992,0.0328825357471637,0.025840197892284,"17762/12774/22418/22403/21923/16323/12578/16000/20378/56742/19886/22402/110058/106389/12061/54140/19415/55948/14168/71007/22431/16199/116837/27281/12165",25
"GO:0051607","defense response to virus","19/865","314/28905",0.0605095541401274,2.02199845366518,3.19814693739045,0.00312665491898705,0.0329420436419735,0.0258869611890644,"11810/17381/15519/16193/15951/16411/100689/112419/234311/637515/15061/15945/17329/231655/276950/23960/20371/246727/16160",19
"GO:0051282","regulation of sequestering of calcium ion","11/865","139/28905",0.079136690647482,2.64444629267684,3.41338581613951,0.00314688003523063,0.0330760498132302,0.0259922677265737,"12774/17918/14126/14065/12061/14724/15945/17329/12478/329693/80982",11
"GO:0006833","water transport","4/865","21/28905",0.19047619047619,6.36498761354253,4.31964171169552,0.00317456873074416,0.0330760498132302,0.0259922677265737,"108052/22270/20537/228785",4
"GO:0032674","regulation of interleukin-5 production","4/865","21/28905",0.19047619047619,6.36498761354253,4.31964171169552,0.00317456873074416,0.0330760498132302,0.0259922677265737,"17082/14728/20371/50905",4
"GO:0042953","lipoprotein transport","4/865","21/28905",0.19047619047619,6.36498761354253,4.31964171169552,0.00317456873074416,0.0330760498132302,0.0259922677265737,"11810/20288/65969/238055",4
"GO:0051797","regulation of hair follicle development","4/865","21/28905",0.19047619047619,6.36498761354253,4.31964171169552,0.00317456873074416,0.0330760498132302,0.0259922677265737,"22418/16323/14313/15442",4
"GO:0002313","mature B cell differentiation involved in immune response","5/865","34/28905",0.147058823529412,4.91414484869092,4.01091503151974,0.00321220615790035,0.0331012209122232,0.0260120480191931,"18985/13388/14728/16193/12557",5
"GO:0009072","aromatic amino acid metabolic process","5/865","34/28905",0.147058823529412,4.91414484869092,4.01091503151974,0.00321220615790035,0.0331012209122232,0.0260120480191931,"21990/56448/70337/107766/15930",5
"GO:0010758","regulation of macrophage chemotaxis","5/865","34/28905",0.147058823529412,4.91414484869092,4.01091503151974,0.00321220615790035,0.0331012209122232,0.0260120480191931,"12267/17242/118453/20296/240873",5
"GO:0022410","circadian sleep/wake cycle process","5/865","34/28905",0.147058823529412,4.91414484869092,4.01091503151974,0.00321220615790035,0.0331012209122232,0.0260120480191931,"18628/16193/16490/19218/11657",5
"GO:0032252","secretory granule localization","5/865","34/28905",0.147058823529412,4.91414484869092,4.01091503151974,0.00321220615790035,0.0331012209122232,0.0260120480191931,"16560/17918/208898/27062/116837",5
"GO:0006911","phagocytosis, engulfment","7/865","65/28905",0.107692307692308,3.59866607381058,3.68389760464063,0.0032360203943619,0.0331286706603629,0.0260336189506285,"83433/16414/217303/14130/20288/56644/16016",7
"GO:0032615","interleukin-12 production","7/865","65/28905",0.107692307692308,3.59866607381058,3.68389760464063,0.0032360203943619,0.0331286706603629,0.0260336189506285,"11433/56644/17242/100043314/21950/15930/16160",7
"GO:0032964","collagen biosynthetic process","7/865","65/28905",0.107692307692308,3.59866607381058,3.68389760464063,0.0032360203943619,0.0331286706603629,0.0260336189506285,"18787/14219/16193/16323/12842/20296/20186",7
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","12/865","160/28905",0.075,2.50621387283237,3.35554835446266,0.00325215325595078,0.0332214524993754,0.0261065300271746,"54409/19222/11549/14744/15945/19218/19228/17329/23984/20608/116903/11553",12
"GO:0009595","detection of biotic stimulus","6/865","49/28905",0.122448979591837,4.09177775156305,3.80440081812703,0.0032982049092207,0.0335460278537404,0.0263615922113152,"83433/21897/56644/69165/56620/17940",6
"GO:0072538","T-helper 17 type immune response","6/865","49/28905",0.122448979591837,4.09177775156305,3.80440081812703,0.0032982049092207,0.0335460278537404,0.0263615922113152,"16193/17085/56644/56620/20371/240873",6
"GO:0003158","endothelium development","11/865","140/28905",0.0785714285714286,2.62555739058629,3.38635246305187,0.00332529310543753,0.0337484930938465,0.0265206961779581,"13388/53945/67888/16889/381823/15442/16411/207728/15945/239337/12165",11
"GO:0045444","fat cell differentiation","17/865","270/28905",0.062962962962963,2.10398201669878,3.2010562865684,0.00337440560894654,0.034173129216465,0.0268543894650282,"11865/22418/21990/17130/242316/217166/16000/13654/20378/22402/21367/13386/66107/76905/76219/22227/237523",17
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","13/865","182/28905",0.0714285714285714,2.38687035507845,3.29651216907242,0.00341882059597664,0.0345484687752564,0.0271493438612021,"83433/14125/16019/16193/16000/11549/242248/56644/56620/18413/11602/240873/16160",13
"GO:0006814","sodium ion transport","16/865","248/28905",0.0645161290322581,2.15588290136118,3.21086718230346,0.00345950206788471,0.0348845498218675,0.0274134476036584,"21366/102680/20537/114479/30805/15165/70261/80297/58226/14168/241612/230612/239556/20273/114644/108017",16
"GO:0009914","hormone transport","23/865","413/28905",0.0556900726392252,1.86094976836625,3.09520483327709,0.00349907589656197,0.035080761620613,0.0275676374066398,"18126/100039795/11865/17918/13924/245049/18751/18166/16193/16323/276952/217166/20750/18575/214084/18413/78896/19218/12290/64654/16181/20186/57394",23
"GO:0051208","sequestering of calcium ion","11/865","141/28905",0.0780141843971631,2.60693641618497,3.35955404873628,0.00351172592533251,0.035080761620613,0.0275676374066398,"12774/17918/14126/14065/12061/14724/15945/17329/12478/329693/80982",11
"GO:0015872","dopamine transport","7/865","66/28905",0.106060606060606,3.544140830268,3.63430222957326,0.00352839308024546,0.035080761620613,0.0275676374066398,"17918/18751/16490/110058/214084/110877/27083",7
"GO:0035176","social behavior","7/865","66/28905",0.106060606060606,3.544140830268,3.63430222957326,0.00352839308024546,0.035080761620613,0.0275676374066398,"83433/225642/211612/18190/54140/56710/14709",7
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","7/865","66/28905",0.106060606060606,3.544140830268,3.63430222957326,0.00352839308024546,0.035080761620613,0.0275676374066398,"18751/14728/16889/217303/16854/12478/329693",7
"GO:0061077","chaperone-mediated protein folding","7/865","66/28905",0.106060606060606,3.544140830268,3.63430222957326,0.00352839308024546,0.035080761620613,0.0275676374066398,"14228/15511/193740/15481/15505/81489/15507",7
"GO:0003333","amino acid transmembrane transport","9/865","102/28905",0.0882352941176471,2.94848690921455,3.46239601622535,0.00354615062136437,0.035080761620613,0.0275676374066398,"21366/18173/102680/72401/30805/16513/114644/245128/57394",9
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","9/865","102/28905",0.0882352941176471,2.94848690921455,3.46239601622535,0.00354615062136437,0.035080761620613,0.0275676374066398,"12267/18162/18751/225642/19204/18442/11549/19218/19228",9
"GO:0042632","cholesterol homeostasis","9/865","102/28905",0.0882352941176471,2.94848690921455,3.46239601622535,0.00354615062136437,0.035080761620613,0.0275676374066398,"68453/13123/16891/217166/26424/79221/20186/381524/238055",9
"GO:0034765","regulation of monoatomic ion transmembrane transport","21/865","366/28905",0.0573770491803279,1.91732208850564,3.10199462880665,0.00364972286283118,0.035300594118314,0.0277403891459651,"17918/83433/14126/217154/57814/241528/14065/12061/70261/15945/19218/14168/14811/17329/16513/12478/11838/329693/16499/80982/108017",21
"GO:0010837","regulation of keratinocyte proliferation","6/865","50/28905",0.12,4.00994219653179,3.74136984548751,0.00365483166194183,0.035300594118314,0.0277403891459651,"235505/13039/17242/55948/76905/57277",6
"GO:0070232","regulation of T cell apoptotic process","6/865","50/28905",0.12,4.00994219653179,3.74136984548751,0.00365483166194183,0.035300594118314,0.0277403891459651,"16197/22418/20612/22163/16854/15930",6
"GO:0032682","negative regulation of chemokine production","5/865","35/28905",0.142857142857143,4.77374071015689,3.92356372393052,0.00365666761363549,0.035300594118314,0.0277403891459651,"14728/16193/23960/246727/20186",5
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","5/865","35/28905",0.142857142857143,4.77374071015689,3.92356372393052,0.00365666761363549,0.035300594118314,0.0277403891459651,"83433/20307/23886/15945/17329",5
"GO:0008543","fibroblast growth factor receptor signaling pathway","8/865","84/28905",0.0952380952380952,3.18249380677126,3.51832669638082,0.00366425415236482,0.035300594118314,0.0277403891459651,"15245/22418/14219/80752/64654/16591/396184/83379",8
"GO:0070509","calcium ion import","8/865","84/28905",0.0952380952380952,3.18249380677126,3.51832669638082,0.00366425415236482,0.035300594118314,0.0277403891459651,"18787/12286/620592/16854/12290/58226/239556/12287",8
"GO:0001867","complement activation, lectin pathway","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"17174/232345/16678",3
"GO:0002645","positive regulation of tolerance induction","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"14728/20371/15930",3
"GO:0033004","negative regulation of mast cell activation","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"14728/12523/217303",3
"GO:0051712","positive regulation of killing of cells of another organism","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"18126/14128/56644",3
"GO:0060837","blood vessel endothelial cell differentiation","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"13388/67888/16889",3
"GO:0071659","negative regulation of IP-10 production","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"14728/23960/246727",3
"GO:1903367","positive regulation of fear response","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"18619/225642/18143",3
"GO:2001214","positive regulation of vasculogenesis","3/865","11/28905",0.272727272727273,9.11350499211771,4.72714625626397,0.00368105790976247,0.035300594118314,0.0277403891459651,"54409/12490/67888",3
"GO:0045921","positive regulation of exocytosis","9/865","103/28905",0.087378640776699,2.91986082271732,3.42827032165654,0.00378504191122017,0.0358978857247401,0.0282097608947902,"14126/14125/19204/16414/56807/58226/27062/68891/239556",9
"GO:0055092","sterol homeostasis","9/865","103/28905",0.087378640776699,2.91986082271732,3.42827032165654,0.00378504191122017,0.0358978857247401,0.0282097608947902,"68453/13123/16891/217166/26424/79221/20186/381524/238055",9
"GO:0032634","interleukin-5 production","4/865","22/28905",0.181818181818182,6.07566999474514,4.18293957927518,0.00378917882942564,0.0358978857247401,0.0282097608947902,"17082/14728/20371/50905",4
"GO:0044872","lipoprotein localization","4/865","22/28905",0.181818181818182,6.07566999474514,4.18293957927518,0.00378917882942564,0.0358978857247401,0.0282097608947902,"11810/20288/65969/238055",4
"GO:0048532","anatomical structure arrangement","4/865","22/28905",0.181818181818182,6.07566999474514,4.18293957927518,0.00378917882942564,0.0358978857247401,0.0282097608947902,"13388/16490/13654/13131",4
"GO:0061760","antifungal innate immune response","4/865","22/28905",0.181818181818182,6.07566999474514,4.18293957927518,0.00378917882942564,0.0358978857247401,0.0282097608947902,"56644/18784/56620/17474",4
"GO:0016042","lipid catabolic process","20/865","344/28905",0.0581395348837209,1.94280145180804,3.08966065668949,0.00387788988330151,0.0366643954962451,0.0288121099451905,"18782/74121/68453/13924/85031/16891/16889/320981/27052/20750/19156/18784/14080/394432/64654/70166/224530/23956/238055/27281",20
"GO:0044042","glucan metabolic process","8/865","85/28905",0.0941176470588235,3.14505270316219,3.47855172118939,0.00394133226161254,0.0371893981873842,0.0292246746432821,"217166/16000/58200/14711/271221/22113/232714/329509",8
"GO:0048608","reproductive structure development","20/865","345/28905",0.0579710144927536,1.93717014325207,3.07572082784325,0.00400452265506799,0.0376556398621948,0.0295910629667185,"14228/18787/22418/13123/21923/16323/14313/238057/16000/13363/19156/106389/56739/22431/13874/11498/13983/11499/20682/380684",20
"GO:0031589","cell-substrate adhesion","21/865","369/28905",0.0569105691056911,1.90173410404624,3.06191516332902,0.00400677163888006,0.0376556398621948,0.0295910629667185,"12490/68169/21687/18787/17381/14219/17130/16414/12578/109648/270190/15442/16411/12842/20750/17242/21367/234199/380924/239337/30060",21
"GO:0001938","positive regulation of endothelial cell proliferation","9/865","104/28905",0.0865384615384615,2.8917852378835,3.39455415560364,0.00403635259015329,0.0378579257906793,0.0297500260242835,"22418/13655/16000/17242/20296/226841/76905/12771/12165",9
"GO:2000241","regulation of reproductive process","15/865","230/28905",0.0652173913043478,2.17931641115858,3.15384663184056,0.00412449725316873,0.0386075948060555,0.0303391410444871,"54486/22418/17381/16323/19204/16000/18442/14119/218454/106389/18413/58226/22431/21857/20682",15
"GO:0072576","liver morphogenesis","5/865","36/28905",0.138888888888889,4.64113680154143,3.83946223002275,0.00414353062371396,0.0387086489082146,0.0304185527424685,"16193/16889/12578/17242/234199",5
"GO:0000768","syncytium formation by plasma membrane fusion","7/865","68/28905",0.102941176470588,3.43990139408364,3.53793391249383,0.00417297175877025,0.0387525578941925,0.0304530578942502,"235505/83433/20307/23886/15945/226841/17329",7
"GO:0032720","negative regulation of tumor necrosis factor production","7/865","68/28905",0.102941176470588,3.43990139408364,3.53793391249383,0.00417297175877025,0.0387525578941925,0.0304530578942502,"83433/14728/11433/93695/16000/20371/20186",7
"GO:0140253","cell-cell fusion","7/865","68/28905",0.102941176470588,3.43990139408364,3.53793391249383,0.00417297175877025,0.0387525578941925,0.0304530578942502,"235505/83433/20307/23886/15945/226841/17329",7
"GO:0045661","regulation of myoblast differentiation","8/865","86/28905",0.0930232558139535,3.10848232289286,3.43936097983293,0.00423429765661779,0.0392445062888501,0.0308396474191118,"13388/20307/20308/15945/17329/23956/20682/70127",8
"GO:0098739","import across plasma membrane","14/865","209/28905",0.0669856459330144,2.2384047349061,3.15589894634084,0.00433425053433343,0.0400918174425843,0.0315054929018684,"21366/12286/102680/20537/16529/620592/72401/30805/12290/16513/171286/12287/245128/57394",14
"GO:0010984","regulation of lipoprotein particle clearance","4/865","23/28905",0.173913043478261,5.81151042975622,4.05442938747827,0.00447961828311182,0.0412739731614558,0.0324344704585269,"68453/83433/16891/20186",4
"GO:0045056","transcytosis","4/865","23/28905",0.173913043478261,5.81151042975622,4.05442938747827,0.00447961828311182,0.0412739731614558,0.0324344704585269,"68453/67133/19204/21819",4
"GO:0051924","regulation of calcium ion transport","17/865","278/28905",0.0611510791366906,2.04343577161392,3.07042309223818,0.0045208266431185,0.041384460605859,0.0325212951927853,"17918/18787/14126/217154/12523/16000/20856/14065/12061/15945/19218/16854/17329/12478/329693/12287/80982",17
"GO:0099173","postsynapse organization","16/865","255/28905",0.0627450980392157,2.09670180210813,3.08954380721686,0.00452361673778889,0.041384460605859,0.0325212951927853,"16560/15481/22418/83433/19894/234214/14130/270190/18190/319504/382864/14811/19400/27083/11838/230235",16
"GO:0051703","biological process involved in intraspecies interaction between organisms","7/865","69/28905",0.101449275362319,3.39004775069113,3.49109476738374,0.00452683821055789,0.041384460605859,0.0325212951927853,"83433/225642/211612/18190/54140/56710/14709",7
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","7/865","69/28905",0.101449275362319,3.39004775069113,3.49109476738374,0.00452683821055789,0.041384460605859,0.0325212951927853,"83433/14728/11433/93695/16000/20371/20186",7
"GO:0061458","reproductive system development","20/865","349/28905",0.0573065902578797,1.91496762012024,3.02042304564572,0.00454590666851914,0.0414780882240222,0.0325948709109149,"14228/18787/22418/13123/21923/16323/14313/238057/16000/13363/19156/106389/56739/22431/13874/11498/13983/11499/20682/380684",20
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","12/865","167/28905",0.0718562874251497,2.4011629919352,3.18945623148821,0.00458850037626201,0.0417855877287891,0.0328365143205368,"14990/83433/14125/14128/16193/18173/56644/77777/56620/16016/20371/16160",12
"GO:1905954","positive regulation of lipid localization","10/865","126/28905",0.0793650793650794,2.65207817230939,3.2641945817027,0.0046622857481684,0.0422349439213762,0.0331896334665131,"83433/16891/69573/18442/20288/20750/78896/20608/13124/238055",10
"GO:0022617","extracellular matrix disassembly","5/865","37/28905",0.135135135135135,4.51570067177004,3.75839506385833,0.00467493504733269,0.0422349439213762,0.0331896334665131,"17228/14086/16193/13035/30060",5
"GO:0043302","positive regulation of leukocyte degranulation","5/865","37/28905",0.135135135135135,4.51570067177004,3.75839506385833,0.00467493504733269,0.0422349439213762,0.0331896334665131,"14126/14125/19204/16414/68891",5
"GO:0090322","regulation of superoxide metabolic process","5/865","37/28905",0.135135135135135,4.51570067177004,3.75839506385833,0.00467493504733269,0.0422349439213762,0.0331896334665131,"17762/11433/16414/56644/68891",5
"GO:0009410","response to xenobiotic stimulus","20/865","350/28905",0.0571428571428571,1.90949628406276,3.00671242507356,0.00469031929960709,0.0422349439213762,0.0331896334665131,"11810/18126/18787/18751/56448/11864/16889/12578/14261/18143/11549/13076/110759/214084/14811/13086/11670/20186/11624/20521",20
"GO:0008228","opsonization","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"100689/18784/12269",3
"GO:0034144","negative regulation of toll-like receptor 4 signaling pathway","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"83433/226421/217166",3
"GO:0043313","regulation of neutrophil degranulation","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"19204/16414/68891",3
"GO:0048934","peripheral nervous system neuron differentiation","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"18212/15438/380684",3
"GO:0048935","peripheral nervous system neuron development","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"18212/15438/380684",3
"GO:0051133","regulation of NK T cell activation","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"15505/217303/16160",3
"GO:0051798","positive regulation of hair follicle development","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"22418/14313/15442",3
"GO:0070944","neutrophil-mediated killing of bacterium","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"20311/13035/58218",3
"GO:0071612","IP-10 production","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"14728/23960/246727",3
"GO:0071658","regulation of IP-10 production","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"14728/23960/246727",3
"GO:0072124","regulation of glomerular mesangial cell proliferation","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"12267/13653/22431",3
"GO:0099011","neuronal dense core vesicle exocytosis","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"208898/27062/116837",3
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","3/865","12/28905",0.25,8.35404624277457,4.47526424907515,0.00479962971994358,0.0422349439213762,0.0331896334665131,"83433/12514/381524",3
"GO:0006809","nitric oxide biosynthetic process","8/865","88/28905",0.0909090909090909,3.03783499737257,3.362668012333,0.00487024703831677,0.0425066541617683,0.0334031524735349,"18126/15519/16193/11433/16414/16000/56644/77777",8
"GO:0002507","tolerance induction","6/865","53/28905",0.113207547169811,3.78296433635075,3.56168606642854,0.00489677024452386,0.0425066541617683,0.0334031524735349,"12267/14990/14728/16184/20371/15930",6
"GO:0031018","endocrine pancreas development","6/865","53/28905",0.113207547169811,3.78296433635075,3.56168606642854,0.00489677024452386,0.0425066541617683,0.0334031524735349,"13388/11865/22418/14561/16193/20682",6
"GO:0031646","positive regulation of nervous system process","6/865","53/28905",0.113207547169811,3.78296433635075,3.56168606642854,0.00489677024452386,0.0425066541617683,0.0334031524735349,"16193/23966/16000/13654/16411/116837",6
"GO:0046456","icosanoid biosynthetic process","6/865","53/28905",0.113207547169811,3.78296433635075,3.56168606642854,0.00489677024452386,0.0425066541617683,0.0334031524735349,"54486/14125/21391/13118/18784/54140",6
"GO:1904407","positive regulation of nitric oxide metabolic process","6/865","53/28905",0.113207547169811,3.78296433635075,3.56168606642854,0.00489677024452386,0.0425066541617683,0.0334031524735349,"15519/16193/16414/109648/56644/77777",6
"GO:0002534","cytokine production involved in inflammatory response","7/865","70/28905",0.1,3.34161849710983,3.44511089134146,0.00490287434681388,0.0425066541617683,0.0334031524735349,"18126/83433/14728/16193/56644/18807/15930",7
"GO:0006949","syncytium formation","7/865","70/28905",0.1,3.34161849710983,3.44511089134146,0.00490287434681388,0.0425066541617683,0.0334031524735349,"235505/83433/20307/23886/15945/226841/17329",7
