ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000042831,ENSMUSG00000042831,Alkbh6,-0.05533729,4.229064663,0.173757888,0.676793422,1,233065,Alkbh6,-0.05533729,FALSE
ENSMUSG00000002661,ENSMUSG00000002661,Alkbh7,-0.027961977,3.047727985,0.022146994,0.881696725,1,66400,Alkbh7,-0.027961977,FALSE
ENSMUSG00000025899,ENSMUSG00000025899,Alkbh8,0.137401404,4.33106896,1.150798644,0.283382028,1,67667,Alkbh8,0.137401404,FALSE
ENSMUSG00000063810,ENSMUSG00000063810,Alms1,-0.023512936,3.495896179,0.018509984,0.891780645,1,236266,Alms1,-0.023512936,FALSE
ENSMUSG00000000320,ENSMUSG00000000320,Alox12,-0.118957475,3.507833313,0.343068528,0.558063342,1,11684,Alox12,-0.118957475,FALSE
ENSMUSG00000032807,ENSMUSG00000032807,Alox12b,-3.266378787,-0.491245343,3.546174189,0.059682911,1,11686,Alox12b,-3.266378787,FALSE
ENSMUSG00000018907,ENSMUSG00000018907,Alox12e,0.525930809,-0.728192623,1.205131687,0.272298426,1,11685,Alox12e,0.525930809,FALSE
ENSMUSG00000018924,ENSMUSG00000018924,Alox15,0.345019877,1.432315766,0.951903727,0.329235193,1,11687,Alox15,0.345019877,FALSE
ENSMUSG00000025701,ENSMUSG00000025701,Alox5,-0.273752232,4.605526403,2.138768029,0.143617185,1,11689,Alox5,-0.273752232,FALSE
ENSMUSG00000060063,ENSMUSG00000060063,Alox5ap,-0.261468353,5.58494712,2.452327098,0.117350778,1,11690,Alox5ap,-0.261468353,FALSE
ENSMUSG00000020891,ENSMUSG00000020891,Alox8,-0.165272994,-0.048810488,0.234549848,0.628170516,1,11688,Alox8,-0.165272994,FALSE
ENSMUSG00000020892,ENSMUSG00000020892,Aloxe3,0.002079892,0.938207692,3.08E-05,0.995573479,1,23801,Aloxe3,0.002079892,FALSE
ENSMUSG00000028028,ENSMUSG00000028028,Alpk1,0.071220424,4.87784083,0.241863476,0.622863442,1,71481,Alpk1,0.071220424,FALSE
ENSMUSG00000032845,ENSMUSG00000032845,Alpk2,-0.375754562,1.305024948,1.037820626,0.308328879,1,225638,Alpk2,-0.375754562,FALSE
ENSMUSG00000038763,ENSMUSG00000038763,Alpk3,0.131311935,2.18313569,0.121688394,0.727210455,1,116904,Alpk3,0.131311935,FALSE
ENSMUSG00000028766,ENSMUSG00000028766,Alpl,-0.083389592,6.120115704,0.560014815,0.454254274,1,11647,Alpl,-0.083389592,FALSE
ENSMUSG00000026024,ENSMUSG00000026024,Als2,-0.053799926,4.955435538,0.184767934,0.667307373,1,74018,Als2,-0.053799926,FALSE
ENSMUSG00000044037,ENSMUSG00000044037,Als2cl,0.183856565,6.393304628,2.184679873,0.139390044,1,235633,Als2cl,0.183856565,FALSE
ENSMUSG00000047528,ENSMUSG00000047528,Als2cr12,0.52684592,-0.542651376,0.212355402,0.644927495,1,108812,Flacc1,0.52684592,FALSE
ENSMUSG00000040310,ENSMUSG00000040310,Alx4,-0.552675095,-0.883017107,1.128405834,0.288115633,1,11695,Alx4,-0.552675095,FALSE
ENSMUSG00000025134,ENSMUSG00000025134,Alyref,-0.042102066,5.247952093,0.148330982,0.700135461,1,21681,Alyref,-0.042102066,FALSE
ENSMUSG00000060244,ENSMUSG00000060244,Alyref2,-0.310597073,1.488737087,1.60882388,0.204657207,1,56009,Alyref2,-0.310597073,FALSE
ENSMUSG00000022244,ENSMUSG00000022244,Amacr,-0.092449038,3.216170329,0.334334842,0.563117656,1,17117,Amacr,-0.092449038,FALSE
ENSMUSG00000040506,ENSMUSG00000040506,Ambra1,0.004189454,5.612053268,0.001830286,0.965875437,1,228361,Ambra1,0.004189454,FALSE
ENSMUSG00000075232,ENSMUSG00000075232,Amd1,-0.097049744,6.05549247,0.863190659,0.352847346,1,11702,Amd1,-0.097049744,FALSE
ENSMUSG00000063953,ENSMUSG00000063953,Amd2,-0.574431761,-0.753995401,1.719426393,0.189766897,1,100041585,Amd2,-0.574431761,FALSE
ENSMUSG00000015890,ENSMUSG00000015890,Amdhd1,-0.503604428,-0.893464645,1.005349373,0.316019569,1,71761,Amdhd1,-0.503604428,FALSE
ENSMUSG00000036820,ENSMUSG00000036820,Amdhd2,-0.314876218,4.251992535,2.797134688,0.094432928,1,245847,Amdhd2,-0.314876218,FALSE
ENSMUSG00000050332,ENSMUSG00000050332,Amer1,0.085768185,4.604677577,0.370879291,0.542525369,1,72345,Amer1,0.085768185,FALSE
ENSMUSG00000031751,ENSMUSG00000031751,Amfr,-0.008701841,7.912170128,0.007838952,0.9294492,1,23802,Amfr,-0.008701841,FALSE
ENSMUSG00000023047,ENSMUSG00000023047,Amhr2,0.174366865,1.135960779,0.32648072,0.567738753,1,110542,Amhr2,0.174366865,FALSE
ENSMUSG00000050947,ENSMUSG00000050947,Amigo1,0.183736022,4.780010199,1.408468816,0.235310745,1,229715,Amigo1,0.183736022,FALSE
ENSMUSG00000048218,ENSMUSG00000048218,Amigo2,0.074077342,4.359818077,0.142518769,0.705789744,1,105827,Amigo2,0.074077342,FALSE
ENSMUSG00000032593,ENSMUSG00000032593,Amigo3,0.056101321,1.787373997,0.047204127,0.828001748,1,320844,Amigo3,0.056101321,FALSE
ENSMUSG00000042225,ENSMUSG00000042225,Ammecr1,-0.023133049,3.644408239,0.022181311,0.88160578,1,56068,Ammecr1,-0.023133049,FALSE
ENSMUSG00000041915,ENSMUSG00000041915,Ammecr1l,-0.048678129,5.628590707,0.227805787,0.633155599,1,225339,Ammecr1l,-0.048678129,FALSE
ENSMUSG00000068250,ENSMUSG00000068250,Amn1,-0.063210897,4.259302075,0.207442262,0.648779562,1,232566,Amn1,-0.063210897,FALSE
ENSMUSG00000041688,ENSMUSG00000041688,Amot,0.154048459,4.039360004,0.87552549,0.349430148,1,27494,Amot,0.154048459,FALSE
ENSMUSG00000013076,ENSMUSG00000013076,Amotl1,0.009322299,7.395377394,0.006436147,0.936057831,1,75723,Amotl1,0.009322299,FALSE
ENSMUSG00000032531,ENSMUSG00000032531,Amotl2,-0.04191213,8.342061895,0.10341659,0.747767489,1,56332,Amotl2,-0.04191213,FALSE
ENSMUSG00000027889,ENSMUSG00000027889,Ampd2,0.008661844,4.677025844,0.00441728,0.947009517,1,109674,Ampd2,0.008661844,FALSE
ENSMUSG00000005686,ENSMUSG00000005686,Ampd3,0.027201165,5.488142853,0.054504242,0.815403112,1,11717,Ampd3,0.027201165,FALSE
ENSMUSG00000021314,ENSMUSG00000021314,Amph,0.07054966,3.630280112,0.158182983,0.690834939,1,218038,Amph,0.07054966,FALSE
