ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000003812,ENSMUSG00000003812,Dnase2a,-0.15122888,5.520065654,1.347627988,0.245693223,0.663040933,100503676,Dnase2a,-0.15122888,FALSE
ENSMUSG00000044595,ENSMUSG00000044595,Dnd1,-0.193213363,0.377161728,0.353304298,0.552248581,0.864654711,213236,Dnd1,-0.193213363,FALSE
ENSMUSG00000036766,ENSMUSG00000036766,Dner,0.210125736,-0.42988502,0.215041433,0.642844353,0.901235569,227325,Dner,0.210125736,FALSE
ENSMUSG00000030882,ENSMUSG00000030882,Dnhd1,0.217278867,1.944580928,0.777020607,0.378053896,0.767471545,77505,Dnhd1,0.217278867,FALSE
ENSMUSG00000075467,ENSMUSG00000075467,Dnlz,-0.009967504,4.724598313,0.006456931,0.935954893,0.987561126,52838,Dnlz,-0.009967504,FALSE
ENSMUSG00000026825,ENSMUSG00000026825,Dnm1,0.241600327,4.671164308,3.521524977,0.060576686,0.375319453,13429,Dnm1,0.241600327,FALSE
ENSMUSG00000022789,ENSMUSG00000022789,Dnm1l,0.03779356,6.473659764,0.184772417,0.667303578,0.909684769,74006,Dnm1l,0.03779356,FALSE
ENSMUSG00000033335,ENSMUSG00000033335,Dnm2,-0.09256943,7.502725437,1.110150403,0.292049257,0.704971983,13430,Dnm2,-0.09256943,FALSE
ENSMUSG00000040265,ENSMUSG00000040265,Dnm3,0.359411113,4.142382988,5.544242922,0.018541576,0.204111253,103967,Dnm3,0.359411113,TRUE
ENSMUSG00000078190,ENSMUSG00000078190,Dnm3os,-0.065836658,2.417224317,0.045422652,0.831228759,0.963196474,474332,Dnm3os,-0.065836658,FALSE
ENSMUSG00000025195,ENSMUSG00000025195,Dnmbp,0.062350995,5.26431397,0.263643309,0.607628129,0.886822165,71972,Dnmbp,0.062350995,FALSE
ENSMUSG00000004099,ENSMUSG00000004099,Dnmt1,0.02306081,6.220024828,0.050103395,0.822883457,0.960596693,13433,Dnmt1,0.02306081,FALSE
ENSMUSG00000020661,ENSMUSG00000020661,Dnmt3a,0.212125442,6.22430824,3.561046277,0.059150445,0.372287154,13435,Dnmt3a,0.212125442,FALSE
ENSMUSG00000027478,ENSMUSG00000027478,Dnmt3b,0.237141203,1.980121481,0.863167816,0.352853717,0.750783167,13436,Dnmt3b,0.237141203,FALSE
