Gene,Symbol,Ure,Ure,Ure,Ure_DMXAA,Ure_DMXAA,Ure_DMXAA,Ure_RT,Ure_RT,Ure_RT,Ure_RT_DMXAA,Ure_RT_DMXAA,Ure_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA
ENSMUSG00000038244,Mical2,217.3801534,205.7408253,194.2355231,190.8628943,205.4690494,185.5086787,188.2475367,168.6793937,190.0561115,153.6217028,162.7593543,173.255792,195.8961471,168.2768376,172.5040233
ENSMUSG00000111187,AC132392.1,0.989511958,0.84691901,0.720057546,0.842042181,0.886091791,0.686645325,0.705046954,1.113570345,0.6886091,0.589615747,0.849363884,0.397489629,0.587504846,0.68777999,0.755444123
ENSMUSG00000030771,Micalcl,0.781193651,1.08889587,0.960076729,0.748481938,0.677599605,0.629424881,1.057570431,0.371190115,0.6886091,1.125630062,0.849363884,0.69560685,0.77110011,1.192151983,0.9853619
ENSMUSG00000030770,Parva,305.1863198,288.7993825,287.002937,290.5981126,289.5435234,299.5490231,300.9375415,286.8769317,308.820928,303.0624939,294.6230972,289.2233912,310.2759967,299.5511118,274.8502794
ENSMUSG00000085945,2310014F06Rik,2.916456298,1.391366945,2.520201412,2.666466906,1.720060535,2.174376863,2.173894774,1.908977734,1.903801629,1.929651535,2.12340971,1.937761941,1.321885903,1.604819978,2.26633237
ENSMUSG00000055320,Tead1,338.1006123,313.6020106,226.4580983,328.7239114,291.7326914,324.4971365,361.1896791,319.9128519,392.6692125,307.0826012,341.3911961,310.9859484,327.7175469,317.6167996,311.9655776
ENSMUSG00000098132,Rassf10,6.509947095,6.109915716,5.700455576,4.350551267,5.264427698,6.866453251,7.109223452,5.832987521,7.736725768,6.110563195,4.246819419,4.720189343,8.335225001,5.043719929,7.160296475
ENSMUSG00000055116,Arntl,42.60109379,38.35333232,26.76213881,14.36149719,8.026949164,5.893705707,8.372432577,11.93111084,13.20509215,4.395317386,7.060337285,4.571130732,21.95799362,6.373427911,5.649408228
ENSMUSG00000038187,Btbd10,20.6235124,21.05198682,20.82166405,19.83477137,17.2527284,17.22335357,20.88701601,25.77119941,24.344357,20.69015257,18.6329202,20.32165727,25.22598932,22.19236769,22.89324148
ENSMUSG00000030759,Far1,126.2408941,118.1452019,102.72821,98.79961588,105.9140305,93.55542554,104.3469492,97.78208172,114.6736683,107.7388774,97.14599422,98.22962453,115.0775117,100.9661026,101.5908119
ENSMUSG00000084984,Far1os,0.520795768,1.512355375,0.120009591,0.42102109,0.833968744,0.343322663,0.881308692,0.583298752,0.648102682,0.589615747,0.637022913,0.794979258,0.624223899,0.550223992,0.624062537
ENSMUSG00000038156,Spon1,291.5414707,309.6698866,259.5807455,274.4589708,221.5229477,256.0042654,261.2492734,308.2999041,282.0866924,309.4946657,305.505572,279.7333263,307.4486297,332.4728473,291.798504
ENSMUSG00000055723,Rras2,92.28501002,88.38204813,89.34714055,75.69023603,55.14618322,64.88798322,65.09933541,65.22340592,73.88370576,51.77898286,59.6147276,46.45660037,86.69368382,63.04649912,60.66544766
ENSMUSG00000030754,Copb1,139.9899023,135.0835821,128.6502816,121.7218752,121.8636828,127.4871487,126.7615669,134.3708216,135.6964991,131.6451158,122.3614845,130.1778534,139.9363105,136.3638461,134.1734454
ENSMUSG00000030751,Psma1,76.29657995,77.13012414,95.88766327,73.91259142,79.3312768,79.76529859,79.02401275,81.76787961,78.17738603,81.63498022,77.61062489,78.10671207,84.23350728,82.85456284,78.20488948
ENSMUSG00000030671,Pde3b,26.14394753,25.40757031,18.72149621,24.93380458,25.12330842,26.66472679,24.55913556,35.31608808,38.72413526,27.22952722,26.22410992,25.19090523,29.4486804,35.8104115,33.96214016
ENSMUSG00000030669,Calca,1.093671112,0.786424795,1.020081524,1.122722908,0.729722651,0.629424881,1.028193474,0.689353071,1.012660441,0.536014315,0.902449127,0.794979258,1.321885903,1.513115979,1.346661264
ENSMUSG00000086583,Gm15500,6.405787941,6.049421501,9.060724126,6.923457931,8.548179629,6.465910144,7.256108234,7.317747981,6.237988315,6.110563195,6.317143886,6.161089247,7.747720155,6.969503902,6.240625368
ENSMUSG00000030666,Calcb,2.291501377,1.93581488,0.660052751,0.701701817,0.625476558,0.629424881,0.998816518,1.166597504,1.701269541,1.072028631,0.424681942,0.447175832,1.02813348,0.68777999,1.051052694
ENSMUSG00000051910,Sox6,9.947199161,10.94945292,9.180733717,12.06927126,9.747009699,11.84463186,12.63209126,9.226725715,13.12407931,10.0234677,8.759065053,8.595713224,10.53836817,7.978247888,12.97393169
ENSMUSG00000030663,1110004F10Rik,67.39097233,65.45474064,80.88646438,69.46847991,68.95879054,74.95878132,71.32725017,73.60169708,64.64824254,73.11235261,70.92188431,69.90848847,70.09667193,73.04223498,66.44623747
ENSMUSG00000091900,Gm4353,1.354068996,0.96790744,1.140091115,1.029162665,0.938214837,0.9155271,1.057570431,1.325678982,1.174686111,1.286434357,0.902449127,0.844665461,1.138290639,1.329707981,1.248125074
ENSMUSG00000045659,Plekha7,15.20723641,13.18773887,11.94095431,17.58932555,18.24306628,19.79827354,16.89174994,16.49144654,15.55446437,17.42046525,15.18237942,19.02981598,13.80636388,19.21198773,16.55407992
ENSMUSG00000090862,Rps13,173.5291498,174.5863045,221.1176715,183.0973942,177.7917117,194.320627,181.6670984,184.3754328,173.5699996,171.9533924,168.8110719,158.4989895,178.3444398,179.5105775,160.7453713
ENSMUSG00000108738,Gm44777,2.239421801,2.359274385,1.740139071,1.777644604,1.407322256,2.059935975,1.674486515,1.219624663,1.296205364,0.804021473,1.061704855,1.540272312,1.468762115,1.742375976,1.77365142
ENSMUSG00000030660,Pik3c2a,74.8383518,68.05599189,54.24433516,73.21088961,74.79657175,70.83890937,74.64684624,82.40420552,89.92424714,82.65340742,84.8302179,91.62135945,81.40614021,94.77608267,82.47479105
ENSMUSG00000108461,AV356131,1.145750689,0.96790744,1.380110297,2.245445815,1.876429675,1.945495088,1.410093908,1.007516026,1.3772182,1.715245809,1.16787534,1.440899905,1.358604956,1.558967978,1.116743487
ENSMUSG00000030659,Nucb2,50.98590565,53.29540343,68.46547171,54.77952187,69.53214405,54.931626,50.32272633,44.17162368,50.87606055,50.4925485,51.9173674,51.12710351,47.84492589,52.40883527,42.5019433
ENSMUSG00000108736,Gm45151,1.61446688,2.05680331,0.720057546,1.075942787,1.250953116,1.544951981,1.321963039,0.74238023,1.174686111,0.482412884,0.849363884,0.794979258,0.954695375,1.008743986,0.853980314
ENSMUSG00000108456,4732496C06Rik,3.905968257,3.327181826,3.120249368,3.414948844,2.918890605,3.719328844,3.378349987,2.492276486,2.551904311,2.412064419,2.441921166,1.987448144,2.790648018,2.567711964,2.594786337
ENSMUSG00000107383,Gm4366,25.102356,22.26187112,28.2622587,23.48362082,25.74878498,25.2342157,21.06327775,22.69562417,24.10131849,24.76386137,23.25133632,23.99843634,26.03380848,24.89763565,24.00998497
ENSMUSG00000030657,Xylt1,8.697289319,6.896340511,8.280661784,11.46112968,9.538517513,10.41412076,12.95523778,16.49144654,10.81521351,15.70521944,17.19961865,19.57636422,12.63135419,20.22073172,14.25490216
ENSMUSG00000008683,Rps15a,178.1121525,177.0665673,239.0591054,196.2893884,187.9557057,200.1571123,187.8656363,186.4965192,184.5067323,183.4777001,173.1109766,166.9953303,189.58047,186.2508214,168.6282665
ENSMUSG00000030654,Arl6ip1,273.2094597,276.9425163,298.163829,274.2718503,301.9488085,287.2466276,261.1611425,313.7617015,288.2031615,311.9603315,309.43388,319.3332306,299.0032475,374.3357228,292.3240304
ENSMUSG00000030655,Smg1,187.1219193,183.3579657,125.4100227,185.9977617,174.768575,167.7703411,196.3849536,155.6877397,183.5345783,163.2699604,171.0406521,170.2746198,159.2872513,168.2309856,179.9927738
ENSMUSG00000058420,Syt17,5.051718946,5.746950426,3.90031171,4.163430783,2.918890605,4.348753725,3.055203467,2.22714069,3.443045499,1.715245809,1.592557282,1.888075737,4.589881609,1.696523976,2.923240304
ENSMUSG00000095115,Itpripl2,301.3324311,295.4537461,242.3593692,236.3331721,245.34318,222.5303058,253.8462804,277.3850702,291.9297519,238.2047617,236.3355007,234.022019,294.5969612,279.5137881,288.3825828
ENSMUSG00000030652,Coq7,14.89475895,18.20875872,20.34162569,14.64217792,18.55580456,18.99718733,17.06801168,19.51399462,15.63547721,18.81410247,17.99589729,19.37761941,18.87359317,19.57880373,17.27667865
ENSMUSG00000042246,Tmc7,3.593490796,3.024710751,2.880230186,2.806807269,4.847443326,3.089903963,3.613365639,5.14363445,5.103808622,3.430491618,3.715966992,5.117678971,4.039095816,5.181275927,4.499819344
ENSMUSG00000030650,Tmc5,4.583002755,4.900031416,5.160412416,4.958692842,6.411134722,4.005431063,6.815453887,12.24927379,10.572175,11.52430778,8.652894567,11.0800234,13.80636388,8.986991874,10.18207297
ENSMUSG00000033917,Gde1,85.51466504,91.76972417,98.40786468,83.40895602,101.3272024,98.01862015,86.8089062,97.83510888,97.66097291,103.1827557,103.6223938,104.0429104,103.8047625,118.2064543,94.20059766
ENSMUSG00000033904,Ccp110,35.20579389,40.7126067,33.72269509,37.28375656,41.1250837,33.58840048,42.06780158,34.89187081,40.78996256,33.55449614,39.76084681,37.66214233,37.26983866,37.96545547,45.49087439
ENSMUSG00000030982,9030624J02Rik,51.40254226,50.87563483,49.26393713,52.90831703,56.34501329,55.61827133,54.67051588,58.06473941,50.79504771,60.03360332,53.61609517,56.74164452,53.0590314,59.79100716,53.17669721
ENSMUSG00000030980,Knop1,51.19422395,51.23860012,53.34426323,51.50491339,51.81030824,52.47114692,52.67288285,59.28436408,56.7494911,50.01013562,54.46545905,54.80388258,57.94266543,58.59885518,53.43946039
ENSMUSG00000073856,Iqck,3.281013336,4.597560341,4.140330892,3.461728965,4.482582,4.177092394,4.25965868,4.348227061,3.807603257,4.663324543,4.034478448,4.422072121,4.846914979,5.135423928,5.156727278
ENSMUSG00000008734,Gprc5b,37.54937484,45.00769597,41.04328015,44.81535607,49.82963247,45.83357545,43.09599506,39.13404355,46.94693804,43.30995668,42.83979089,50.87867249,40.57455342,49.24504731,44.30844011
ENSMUSG00000030954,Gp2,0.677034498,0.907413225,0.840067137,0.467801212,1.04246093,1.37329065,1.762617385,6.999585025,8.54685412,9.916264833,6.051717673,6.707637487,11.5297826,6.373427911,7.357368855
ENSMUSG00000030972,Acsm5,1.093671112,0.423459505,0.660052751,0.842042181,0.416984372,0.743865769,1.057570431,0.848434549,0.85063477,0.589615747,0.212340971,0.596234443,0.51406674,0.68777999,0.68975333
ENSMUSG00000033533,Acsm1,6.770344979,7.198811586,6.600527509,4.163430783,5.68141207,3.261565294,3.319596075,2.810439442,3.92912251,4.770527406,4.352989905,2.931486013,4.663319714,3.943271945,3.547302841
ENSMUSG00000109093,Gm19950,1.458228149,0.96790744,0.720057546,0.608141575,0.729722651,0.801086213,0.470031303,0.583298752,0.810128353,0.69681861,0.58393767,0.496862036,1.175009692,0.412667994,0.722598727
ENSMUSG00000030942,Thumpd1,29.06040383,27.94832734,33.96271427,32.37184384,26.37426154,28.15245833,29.17131772,29.58915488,27.46335115,28.51596157,26.38336564,30.45764281,29.22836608,29.80379958,28.6083405
ENSMUSG00000100153,Gm5601,2.551899261,2.117297525,1.260100706,1.824424725,1.720060535,2.117156419,1.88012521,2.545303646,2.673423564,2.680071577,2.282665438,1.987448144,2.386738436,2.934527959,2.627631734
ENSMUSG00000030935,Acsm3,1.979023917,1.45186116,0.780062342,1.356623513,0.990337884,1.716613313,1.703863472,1.060543186,1.944308046,1.125630062,0.58393767,1.192468887,1.321885903,0.962891987,1.18243428
ENSMUSG00000030929,Eri2,3.905968257,4.839537201,3.36026855,5.28615369,4.430458954,3.433226625,4.553428244,3.393738194,4.050641763,4.663324543,4.246819419,3.527720456,4.22269108,3.347195953,4.007138394
ENSMUSG00000030924,Rexo5,3.176854182,2.843228106,2.220177435,3.181048238,2.762521465,2.689360856,2.996449554,3.977036946,3.281019828,3.805701639,3.981393206,3.229603234,2.496895595,2.934527959,4.171365378
ENSMUSG00000048787,Dcun1d3,27.18553907,29.46068271,30.18241215,23.29650033,25.54029279,28.66744232,26.26299903,32.02840421,34.47096141,28.46236014,28.50677535,31.40168068,35.72763844,34.20559152,35.01319285
ENSMUSG00000030922,Lyrm1,2.395660531,2.782733891,2.760220595,2.85358739,2.971013651,2.632140413,2.467664339,3.128602398,3.281019828,4.073708796,3.450540778,4.869247953,3.70862434,3.347195953,3.612993634
ENSMUSG00000052273,Dnah3,36.82026077,36.71998851,27.48219636,37.75155777,38.93591575,32.9589756,50.6164959,31.97537705,46.13680968,40.89789226,43.05213186,42.28295927,40.20736289,38.05715947,50.18776612
ENSMUSG00000030917,Tmem159,34.68499812,34.2397257,34.50275743,34.7108499,33.09813454,35.47667513,33.51910727,30.75575238,33.41779455,32.00005462,35.03626021,34.23379428,33.63465243,36.40648749,32.94393286
ENSMUSG00000030905,Crym,7.134902016,7.561776877,8.400671375,7.625159748,7.192980419,7.896421238,8.548694316,7.635910937,8.789892626,8.04021473,10.24545185,7.452930541,9.363358482,8.345063883,8.802566308
ENSMUSG00000062017,Abca14,0.520795768,0.72593058,0.780062342,0.935602423,0.469107419,0.801086213,1.1457013,0.74238023,0.607596264,0.428811452,0.637022913,0.347803425,0.550785793,0.412667994,0.361299363
ENSMUSG00000030884,Uqcrc2,94.00363605,94.61295228,102.0081524,93.60702243,90.95471617,100.3074379,89.12968575,87.49481282,98.18755634,91.98005651,86.3166047,86.15587705,95.76328988,90.05332674,91.63865672
ENSMUSG00000030887,Pdzd9,0.729114075,0.96790744,0.300023978,0.608141575,0.625476558,0.743865769,0.616916085,0.318162956,0.445570594,0.428811452,0.902449127,0.54654824,0.293752423,0.73363199,0.656907933
ENSMUSG00000097343,9030407P20Rik,5.416275983,6.835846296,8.220656988,8.51398205,7.766333931,7.038114582,8.695579098,6.999585025,8.101283526,8.897837634,8.652894567,7.105127116,6.535991411,8.115803886,7.521595838
ENSMUSG00000046096,BC030336,49.5276775,51.60156541,44.10352472,51.45813327,50.81997035,48.23683409,49.2651559,44.33070516,51.32163114,44.38198531,44.27309245,44.22072121,44.94412071,45.89785136,49.69508517
ENSMUSG00000030889,Vwa3a,15.78011176,17.66431078,15.48123725,15.99880143,17.40909754,15.39229937,23.73658078,17.87015268,21.99498477,21.9229855,19.53536933,19.3279332,19.68141234,15.36041978,25.7179456
ENSMUSG00000109392,Gm5737,0.520795768,0.60494215,0.480038364,0.608141575,0.364861326,0.228881775,0.646293041,0.689353071,0.769621935,0.482412884,0.530852427,0.298117222,0.660942952,0.412667994,1.248125074
ENSMUSG00000035064,Eef2k,29.26872214,29.21870585,32.10256561,34.24304869,32.88964235,33.4739596,36.60368769,34.52068069,29.8532298,39.55785647,36.20413555,41.98484205,32.23932842,38.88249546,35.40733761
ENSMUSG00000030880,Polr3e,28.2271306,24.62114551,25.44203331,23.15615997,26.68699982,23.97536593,23.35468035,26.301471,25.43803027,23.53102844,25.64017225,24.09780875,26.36427996,23.38451967,23.81291259
ENSMUSG00000030878,Cdr2,51.14214438,54.08182822,46.92375011,39.06140116,30.85684354,35.59111602,41.4508855,34.62673501,46.13680968,25.56788284,25.69325749,24.44561217,47.69804968,29.02431559,41.483736
ENSMUSG00000053358,Gm9905,0.624954921,0.907413225,0.600047955,0.327460848,0.521230465,0.572204438,0.851931736,0.795407389,1.012660441,0.750420041,0.743193398,0.69560685,0.844538216,0.779483989,0.88682571
ENSMUSG00000030876,Mettl9,45.36131136,46.27807448,50.58404264,45.47027776,40.96871456,43.88808036,41.7152781,48.78498654,50.95707338,48.29488981,46.8211841,41.58735242,51.8105836,45.89785136,44.07852234
ENSMUSG00000109036,2210406H18Rik,0.989511958,1.028401655,0.600047955,0.514581333,0.677599605,0.743865769,0.82255478,1.060543186,0.486077012,0.911224336,1.114790098,0.844665461,0.77110011,1.008743986,0.952516504
ENSMUSG00000035004,Igsf6,7.759856937,6.412386791,9.54076249,8.186521202,7.453595652,8.411405232,8.959971706,11.34781209,7.615206515,11.20269919,10.98864525,11.22908201,8.849291741,12.19663183,9.065329482
ENSMUSG00000063317,Usp31,56.76673867,53.65836872,34.62276702,40.88582589,42.584529,37.02162711,45.79867505,50.269747,59.17987616,38.96824072,41.67191555,40.24582492,51.99417886,48.69482332,49.85931215
ENSMUSG00000053081,1700069B07Rik,0.833273228,0.786424795,0.54004316,0.888822302,0.573353512,1.029967988,0.558162172,1.113570345,1.012660441,0.69681861,0.477767185,0.69560685,0.660942952,1.100447985,0.88682571
ENSMUSG00000000216,Scnn1g,152.1244437,159.8257161,166.1532788,147.871963,132.8095225,116.1002804,157.2254707,178.5424453,171.86873,142.9550179,161.8569051,172.6595575,192.2976799,171.6698856,156.1470158
ENSMUSG00000030873,Scnn1b,144.6249847,126.4934036,137.9510249,130.2826374,112.3772883,124.8550083,129.8755243,121.6973306,121.9648235,123.1224882,129.4218218,129.8797362,127.9658992,129.2567862,114.926043
ENSMUSG00000034951,Cog7,44.73635644,42.64842158,50.88406661,54.59240139,52.4357848,47.26408654,50.05833373,54.19375679,48.64820758,53.81583726,53.93460663,55.89697906,47.03710673,53.09661526,51.46873659
ENSMUSG00000030872,Gga2,42.23653675,43.25336373,43.0234384,51.22423266,52.90489222,47.72185009,46.53309896,50.58790995,46.25832894,54.29825014,51.174174,53.7107861,46.08241135,58.96567117,46.64046328
ENSMUSG00000030871,Ears2,6.926583709,6.956834726,5.940474758,5.473274175,5.003812466,4.520415057,4.964705634,4.45428138,6.643052492,6.753780373,5.308524274,5.962344433,6.095362776,5.823203918,5.846480608
ENSMUSG00000030870,Ubfd1,52.02749718,55.17072409,45.84366379,37.75155777,41.38569893,38.90990175,41.2452468,52.17872473,52.45581083,37.94981352,37.00041419,39.74896288,56.10671278,52.86735526,54.3262861
ENSMUSG00000030869,Ndufab1,40.83038818,38.65580339,44.58356308,34.85119026,36.59037866,39.3676653,36.6624416,39.45220651,39.61527644,35.85935769,33.17827671,36.96653548,45.05427787,36.45233949,42.92893345
ENSMUSG00000108573,Gm44986,0.624954921,0.60494215,0.240019182,0.888822302,0.990337884,0.514983994,0.352523477,0.318162956,0.486077012,0.536014315,0.530852427,0.54654824,0.403909582,0.596075992,0.88682571
ENSMUSG00000044702,Palb2,1.562387303,2.359274385,2.340187026,2.526126542,3.127382791,3.261565294,2.673303033,2.757412283,2.268359387,3.001680166,2.70734738,2.683054995,2.203143172,3.072083957,2.693322527
ENSMUSG00000030868,Dctn5,45.2571522,45.37066126,47.70381245,42.19566928,43.31425166,42.80089193,44.38858114,45.07308539,46.42035461,43.6851667,43.68915478,41.2892352,44.24645871,46.63148335,47.3959074
ENSMUSG00000030867,Plk1,2.395660531,2.540757031,3.000239777,2.4325663,2.971013651,2.861022188,2.262025644,3.022548079,2.106333717,2.680071577,2.919688351,2.633368791,2.974243282,3.255491954,3.153158081
ENSMUSG00000030865,Chp2,1.718626033,1.93581488,1.200095911,2.245445815,2.032798814,2.059935975,2.497041295,4.136118424,2.106333717,4.127310228,3.397455536,4.074268696,2.570333701,3.989123944,4.105674584
ENSMUSG00000052889,Prkcb,10.93671112,8.771661177,8.100647397,20.91071416,15.21992958,18.88274644,18.09620515,17.87015268,14.25825901,25.72868714,18.6329202,19.87448144,13.58604956,19.02857973,14.74758311
ENSMUSG00000030779,Rbbp6,103.3258803,102.3562118,94.98759133,109.5590437,99.86775713,105.1711756,101.8205309,96.66851137,93.28627981,95.08893954,92.58066334,98.82585897,89.66792711,90.92451473,99.45586113
ENSMUSG00000108452,4930413G21Rik,4.114286564,4.234595051,4.980398029,5.941075387,5.003812466,5.722044375,5.846014326,5.037580132,5.792417721,4.984933132,5.733206216,4.571130732,3.892219604,4.034975943,4.926809501
ENSMUSG00000052707,Tnrc6a,115.7208196,111.1883672,101.528114,122.797818,120.0914992,111.408204,120.7980448,105.3649655,106.2483334,100.1810755,110.5234754,111.1977237,98.73753317,107.5229385,113.4808455
ENSMUSG00000030766,Arhgap17,54.99603306,56.86456211,50.28401866,59.97211532,64.3198394,51.49839938,59.28269804,54.77705554,54.11657396,64.53612356,65.18867809,56.4435273,49.38712611,62.03775513,55.90286514
