ID,X,Gene.name,logFC,logCPM,LR,PValue,FDR,gene,symbol,effectsize,signif
ENSMUSG00000028495,ENSMUSG00000028495,Rps6,0.162850768,8.034788934,2.057684995,0.151440091,0.666309368,20104,Rps6,0.162850768,FALSE
ENSMUSG00000003644,ENSMUSG00000003644,Rps6ka1,0.14812518,6.184389339,2.031772048,0.15404091,0.668873266,20111,Rps6ka1,0.14812518,FALSE
ENSMUSG00000023809,ENSMUSG00000023809,Rps6ka2,0.095146197,5.185894658,0.546863221,0.45960222,0.883976646,20112,Rps6ka2,0.095146197,FALSE
ENSMUSG00000031309,ENSMUSG00000031309,Rps6ka3,-0.067215964,7.259837047,0.372940314,0.541405891,0.908480063,110651,Rps6ka3,-0.067215964,FALSE
ENSMUSG00000021180,ENSMUSG00000021180,Rps6ka5,0.065260965,3.619123126,0.132597005,0.715754426,0.956767141,73086,Rps6ka5,0.065260965,FALSE
ENSMUSG00000025665,ENSMUSG00000025665,Rps6ka6,-0.017443384,1.155780282,0.003352292,0.953829095,0.992578762,67071,Rps6ka6,-0.017443384,FALSE
ENSMUSG00000020516,ENSMUSG00000020516,Rps6kb1,0.001731304,5.742296503,0.000338927,0.985311791,0.998042472,72508,Rps6kb1,0.001731304,FALSE
ENSMUSG00000024830,ENSMUSG00000024830,Rps6kb2,0.134363817,4.203178473,0.684381593,0.408082009,0.863999663,58988,Rps6kb2,0.134363817,FALSE
ENSMUSG00000089872,ENSMUSG00000089872,Rps6kc1,0.079630375,4.75643426,0.412627463,0.520638912,0.903530222,320119,Rps6kc1,0.079630375,FALSE
ENSMUSG00000019235,ENSMUSG00000019235,Rps6kl1,-0.179380498,0.65961717,0.339346439,0.560206713,0.913242643,238323,Rps6kl1,-0.179380498,FALSE
ENSMUSG00000061477,ENSMUSG00000061477,Rps7,0.175964708,7.980174658,2.345247943,0.125665566,0.618571272,20115,Rps7,0.175964708,FALSE
ENSMUSG00000047675,ENSMUSG00000047675,Rps8,0.190326324,8.341383696,3.016673685,0.082412341,0.52463307,100040298,Rps8,0.190326324,FALSE
ENSMUSG00000006333,ENSMUSG00000006333,Rps9,0.187200856,8.776851577,2.050614993,0.152144721,0.666748682,76846,Rps9,0.187200856,FALSE
ENSMUSG00000032518,ENSMUSG00000032518,Rpsa,0.124706906,8.633495035,1.160499041,0.281362068,0.789899804,16785,Rpsa,0.124706906,FALSE
ENSMUSG00000041984,ENSMUSG00000041984,Rptn,5.107252875,2.770733279,24.21511339,8.62E-07,0.000172698,20129,Rptn,5.107252875,TRUE
ENSMUSG00000025583,ENSMUSG00000025583,Rptor,-0.034722189,5.959941815,0.148114544,0.700343719,0.95281332,74370,Rptor,-0.034722189,FALSE
ENSMUSG00000041199,ENSMUSG00000041199,Rpusd1,0.018955418,3.210926717,0.011612602,0.914184659,0.987160606,106707,Rpusd1,0.018955418,FALSE
ENSMUSG00000027324,ENSMUSG00000027324,Rpusd2,-0.023229191,2.086930681,0.007264154,0.932078535,0.989193399,271842,Rpusd2,-0.023229191,FALSE
ENSMUSG00000051169,ENSMUSG00000051169,Rpusd3,0.190991769,1.236889139,0.440627117,0.506819928,0.899708337,101122,Rpusd3,0.190991769,FALSE
