"X","ID","Gene.name","logFC","logCPM","LR","PValue","FDR","entrezgene_id"
"ENSMUSG00000030525","ENSMUSG00000030525","Chrna7",0.575214620468459,1.84186964601929,2.70293858739186,0.100163476172741,0.869569849045122,11441
"ENSMUSG00000029438","ENSMUSG00000029438","Bcl7a",-0.238833019533974,4.90312875573201,2.7023172851494,0.100202510945924,0.869569849045122,77045
"ENSMUSG00000018572","ENSMUSG00000018572","Phf23",0.19700723297298,5.69500523409221,2.70216069856408,0.100212351487488,0.869569849045122,78246
"ENSMUSG00000044548","ENSMUSG00000044548","Dact1",-0.449541920291481,3.25355137766012,2.7015638219409,0.10024987133818,0.869569849045122,59036
"ENSMUSG00000097125","ENSMUSG00000097125","Gm26885",0.92144055703669,-0.735525148836898,2.70094609437059,0.100288718044725,0.869569849045122,NA
"ENSMUSG00000097626","ENSMUSG00000097626","4921504A21Rik",0.863356563919714,-0.468196277654884,2.70040903744203,0.100322505022168,0.869569849045122,70832
"ENSMUSG00000038312","ENSMUSG00000038312","Edem2",0.184203529835981,6.03062658090441,2.70004965717578,0.100345121064789,0.869569849045122,108687
"ENSMUSG00000085675","ENSMUSG00000085675","Gm12022",-0.666926083105454,0.748089741363323,2.69962901275531,0.100371599576899,0.869569849045122,102633911
"ENSMUSG00000040354","ENSMUSG00000040354","Mars",0.202295763887506,5.45578411461643,2.69955065779428,0.100376532668597,0.869569849045122,NA
"ENSMUSG00000058600","ENSMUSG00000058600","Rpl30",0.172696886236531,6.96234117393024,2.69888721884643,0.100418312244995,0.869569849045122,19946
"ENSMUSG00000057036","ENSMUSG00000057036","Gm7536",0.50028394472602,1.66990066835976,2.69868175445473,0.100431255065409,0.869569849045122,NA
"ENSMUSG00000090264","ENSMUSG00000090264","Eif4ebp3",-1.07407642250466,-0.64071725859311,2.69790045066432,0.100480488386675,0.869569849045122,108112
"ENSMUSG00000044786","ENSMUSG00000044786","Zfp36",-0.261079434228209,6.76909847495324,2.69550586027107,0.100631546179945,0.869776636295679,22695
"ENSMUSG00000064179","ENSMUSG00000064179","Tnnt1",-0.805356348186551,0.323700002977305,2.69492677032096,0.100668114120051,0.869776636295679,21955
"ENSMUSG00000051695","ENSMUSG00000051695","Pcbp1",0.16586816351491,7.87352877724255,2.69454452981063,0.100692259513355,0.869776636295679,23983
"ENSMUSG00000086806","ENSMUSG00000086806","Gm13054",-2.0003921350205,-1.12864248545755,2.69432390103946,0.100706199086152,0.869776636295679,NA
"ENSMUSG00000056216","ENSMUSG00000056216","Cebpg",0.174271110823862,6.75688906440693,2.69078001995859,0.100930394669476,0.871102890430394,12611
"ENSMUSG00000022185","ENSMUSG00000022185","Acin1",0.185911899098294,7.45674356155151,2.69016505827997,0.100969354328968,0.871102890430394,56215
"ENSMUSG00000063550","ENSMUSG00000063550","Nup98",0.166440690385889,6.62169668919757,2.68950245078604,0.101011350888703,0.871102890430394,269966
"ENSMUSG00000054115","ENSMUSG00000054115","Skp2",0.404226500911149,2.53197400804766,2.68769749170608,0.101125847411494,0.871654241763376,27401
"ENSMUSG00000047898","ENSMUSG00000047898","Ccr4",-0.679312677374151,0.593392644249993,2.68509477682242,0.101291198931687,0.872410400644337,12773
"ENSMUSG00000094344","ENSMUSG00000094344","Gm11942",0.2788840452318,4.249016539159,2.6829862775487,0.101425369430822,0.872410400644337,NA
"ENSMUSG00000025017","ENSMUSG00000025017","Pik3ap1",-0.225236001907782,5.56918456324267,2.68279961319852,0.101437256833554,0.872410400644337,83490
"ENSMUSG00000072596","ENSMUSG00000072596","Ear2",-0.449874663249793,6.48276898733714,2.68128580524869,0.101533717409522,0.872410400644337,13587
"ENSMUSG00000063316","ENSMUSG00000063316","Rpl27",0.180655593209131,7.23472927863415,2.68105298428551,0.101548561769745,0.872410400644337,19942
"ENSMUSG00000002603","ENSMUSG00000002603","Tgfb1",0.167172059519947,7.10213216748109,2.67699835558254,0.101807460456259,0.872410400644337,21803
"ENSMUSG00000095742","ENSMUSG00000095742","CAAA01147332.1",0.206746311241324,5.35591848353004,2.67693662090545,0.10181140795131,0.872410400644337,NA
"ENSMUSG00000037139","ENSMUSG00000037139","Myom3",-0.414095973572545,2.37908614311534,2.67628123582279,0.101853325503823,0.872410400644337,242702
"ENSMUSG00000000673","ENSMUSG00000000673","Haao",-0.764541143606764,1.2115206172479,2.67497177360349,0.101937133488482,0.872410400644337,107766
"ENSMUSG00000057561","ENSMUSG00000057561","Eif1a",0.174846102084971,6.54470438482518,2.67459639484968,0.10196117232291,0.872410400644337,13664
"ENSMUSG00000032875","ENSMUSG00000032875","Arhgef17",-0.17336279041032,7.41584089902448,2.6745832441339,0.10196201459239,0.872410400644337,207212
"ENSMUSG00000017692","ENSMUSG00000017692","Rhbdl3",0.337253168080533,3.14541607283484,2.67350049249096,0.102031388157484,0.872410400644337,246104
"ENSMUSG00000028676","ENSMUSG00000028676","Srsf10",0.165444048855571,6.72158635828496,2.67334652035689,0.102041257580772,0.872410400644337,14105
"ENSMUSG00000108010","ENSMUSG00000108010","Gm38708",0.727589516530447,0.819941062184913,2.67308853043202,0.102057796756157,0.872410400644337,NA
"ENSMUSG00000041119","ENSMUSG00000041119","Pde9a",0.292951916577155,4.45039948073608,2.67275132394441,0.102079418754346,0.872410400644337,18585
"ENSMUSG00000022582","ENSMUSG00000022582","Ly6g",0.820018782218568,-0.428940735002908,2.67178267237215,0.102141557478629,0.872410400644337,546644
"ENSMUSG00000102364","ENSMUSG00000102364","Ighv8-5",0.827603239542441,2.602052158316,2.6717000837374,0.102146857429889,0.872410400644337,NA
"ENSMUSG00000030483","ENSMUSG00000030483","Cyp2b10",-0.180679481068757,8.21679885380042,2.67126001629784,0.102175102900453,0.872410400644337,13088
"ENSMUSG00000064293","ENSMUSG00000064293","Cntn4",-0.460769481973644,2.56357244385805,2.66646892958533,0.102483169422285,0.87460760280731,269784
"ENSMUSG00000090336","ENSMUSG00000090336","4932443I19Rik",-0.505379768080873,1.84614130034582,2.66482092785997,0.102589370558479,0.875059945779563,NA
"ENSMUSG00000042845","ENSMUSG00000042845","Wfdc12",-0.686195793179207,1.12467777216843,2.66407167180984,0.102637694203044,0.875059945779563,192200
"ENSMUSG00000022861","ENSMUSG00000022861","Dgkg",-0.487961753544441,2.08678718803062,2.66314035849359,0.102697794441673,0.875139534542759,110197
"ENSMUSG00000041025","ENSMUSG00000041025","Iffo2",0.227100084107736,5.3746844467032,2.65883725082704,0.102975986392339,0.876263216223788,212632
"ENSMUSG00000030691","ENSMUSG00000030691","Fchsd2",-0.180187880625467,6.27913898988142,2.65867130055499,0.102986731425961,0.876263216223788,207278
"ENSMUSG00000021520","ENSMUSG00000021520","Uqcrb",0.19180175381513,6.09966811899189,2.65853139456528,0.102995791084231,0.876263216223788,67530
"ENSMUSG00000041351","ENSMUSG00000041351","Rap1gap",-0.212385844276804,5.46659474009617,2.65755270056359,0.103059191131473,0.876263216223788,110351
"ENSMUSG00000001150","ENSMUSG00000001150","Mcm3ap",-0.208180908594754,5.56965983436411,2.65609531044691,0.103153680405217,0.876263216223788,54387
"ENSMUSG00000037541","ENSMUSG00000037541","Shank2",-0.300953692086544,4.32591860313228,2.65577017447689,0.103174773392054,0.876263216223788,210274
"ENSMUSG00000047261","ENSMUSG00000047261","Gap43",-0.248434565828854,4.74743916402207,2.65511879048109,0.103217045713468,0.876263216223788,14432
"ENSMUSG00000024101","ENSMUSG00000024101","Washc1",0.246344021964414,4.99611205994449,2.65482217879914,0.103236300954261,0.876263216223788,68767
"ENSMUSG00000044783","ENSMUSG00000044783","Hjurp",-0.240261928211317,5.74426247663686,2.65305814751005,0.103350898425148,0.876804201747606,212427
"ENSMUSG00000044783","ENSMUSG00000044783","Hjurp",-0.240261928211317,5.74426247663686,2.65305814751005,0.103350898425148,0.876804201747606,381280
"ENSMUSG00000031253","ENSMUSG00000031253","Srpx2",-0.354098036779743,3.12786504678281,2.65218069058753,0.103407952861274,0.876856713908264,68792
"ENSMUSG00000103697","ENSMUSG00000103697","Gm38020",-0.93506224066084,-0.314450906684994,2.64852502591457,0.103646024625243,0.878259689695781,NA
"ENSMUSG00000085860","ENSMUSG00000085860","2410003L11Rik",1.28153754496387,-1.03322996227969,2.6465867797973,0.103772494473227,0.878259689695781,NA
"ENSMUSG00000102411","ENSMUSG00000102411","Gm36936",-0.558248872720009,1.31880257639797,2.64653497370035,0.103775877119638,0.878259689695781,NA
"ENSMUSG00000022876","ENSMUSG00000022876","Samsn1",0.358884656564537,3.26981138404292,2.64649716940403,0.103778345603507,0.878259689695781,67742
"ENSMUSG00000063694","ENSMUSG00000063694","Cycs",0.204677993714974,5.55290888795217,2.64427686901082,0.103923436027168,0.878259689695781,13063
"ENSMUSG00000072955","ENSMUSG00000072955","Tmsb15l",0.834087536899463,-0.335628866366122,2.64229743073909,0.104052974085642,0.878259689695781,399591
"ENSMUSG00000089810","ENSMUSG00000089810","Gm16536",-0.352998345473877,3.38183404924896,2.64225404011677,0.104055815627061,0.878259689695781,NA
"ENSMUSG00000027677","ENSMUSG00000027677","Ttc14",-0.204309456620234,5.98872340968913,2.64192767320504,0.104077191289123,0.878259689695781,67120
"ENSMUSG00000025507","ENSMUSG00000025507","Pidd1",-0.439216189349561,2.05138192790566,2.6409288594016,0.104142639283238,0.878259689695781,57913
"ENSMUSG00000017002","ENSMUSG00000017002","Slpi",0.230685767083461,6.51578363955139,2.63992584213874,0.104208408074159,0.878259689695781,20568
"ENSMUSG00000108350","ENSMUSG00000108350","Gm44950",-0.361620159040679,2.84387163752987,2.63910515840798,0.104262254921354,0.878259689695781,NA
"ENSMUSG00000032611","ENSMUSG00000032611","1700102P08Rik",0.926528531648736,-0.576290423404372,2.63773903102976,0.104351957114926,0.878259689695781,112418
"ENSMUSG00000020076","ENSMUSG00000020076","Ddx50",0.173024938012285,6.51113315823213,2.63765542028546,0.104357449879804,0.878259689695781,94213
"ENSMUSG00000003420","ENSMUSG00000003420","Fcgrt",-0.169318489368093,6.71773295251305,2.63755785562754,0.104363859740253,0.878259689695781,14132
"ENSMUSG00000092517","ENSMUSG00000092517","Art2a-ps",-1.19674015596528,-0.173432484711709,2.63751496885009,0.104366677477502,0.878259689695781,NA
"ENSMUSG00000028967","ENSMUSG00000028967","Errfi1",0.675262982666685,7.91946068028649,2.63718220229188,0.104388543661851,0.878259689695781,74155
"ENSMUSG00000027399","ENSMUSG00000027399","Il1a",-0.448789583779955,3.03211253037664,2.63247876532111,0.104698145195999,0.879962245591733,16175
"ENSMUSG00000044337","ENSMUSG00000044337","Ackr3",0.419572592958768,5.72938898705882,2.63224884878779,0.104713305111322,0.879962245591733,12778
"ENSMUSG00000024913","ENSMUSG00000024913","Lrp5",0.184794181441319,7.46578471076159,2.63178281312004,0.104744041299045,0.879962245591733,16973
"ENSMUSG00000043190","ENSMUSG00000043190","Rfesd",-0.421746635276257,3.25402897290521,2.62811175496529,0.104986502440688,0.880538251645748,218341
"ENSMUSG00000053192","ENSMUSG00000053192","Mllt11",0.33463243114338,3.50497751072271,2.62804773906963,0.104990735928913,0.880538251645748,56772
"ENSMUSG00000035486","ENSMUSG00000035486","Plk5",-0.484924522186478,1.89525465917753,2.62801371688794,0.104992985954123,0.880538251645748,216166
"ENSMUSG00000021719","ENSMUSG00000021719","Rgs7bp",-0.430635490272641,2.68259474237426,2.62765189816322,0.105016917766904,0.880538251645748,52882
"ENSMUSG00000024286","ENSMUSG00000024286","Ccny",0.183632669263764,7.29068985011585,2.62486462786494,0.105201477000539,0.88057991599494,67974
"ENSMUSG00000079355","ENSMUSG00000079355","Ackr4",-0.774192643868053,2.2693469540652,2.62477120449125,0.105207669187392,0.88057991599494,252837
"ENSMUSG00000036721","ENSMUSG00000036721","Zscan12",-0.365244992882587,2.71792007855846,2.62451419106794,0.105224706333882,0.88057991599494,22758
"ENSMUSG00000025557","ENSMUSG00000025557","Slc15a1",-0.403062660053375,3.00638591228155,2.62447601161387,0.105227237467235,0.88057991599494,56643
"ENSMUSG00000033323","ENSMUSG00000033323","Ctdp1",0.224557247910451,5.1016954160975,2.62223784829487,0.105375734740148,0.88057991599494,67655
"ENSMUSG00000038023","ENSMUSG00000038023","Atp6v0a2",0.178246870778885,6.40492885671781,2.6216403933909,0.10541541340515,0.88057991599494,21871
"ENSMUSG00000056900","ENSMUSG00000056900","Usp13",-0.301017134309056,3.73653717952541,2.62155792362947,0.105420891740776,0.88057991599494,72607
"ENSMUSG00000027347","ENSMUSG00000027347","Rasgrp1",-0.451560967105859,3.80191642203237,2.62141280774206,0.105430532317046,0.88057991599494,19419
"ENSMUSG00000049608","ENSMUSG00000049608","Gpr55",0.749862526807666,-0.260170185027365,2.61958406969225,0.105552104899399,0.881099107246137,227326
"ENSMUSG00000032435","ENSMUSG00000032435","Dync1li1",0.192292958128503,5.91495172489536,2.61894064070738,0.105594915921487,0.881099107246137,235661
"ENSMUSG00000021144","ENSMUSG00000021144","Mta1",0.178148641589712,6.16698703000409,2.61802503416271,0.105655869298649,0.881181195374656,116870
"ENSMUSG00000052013","ENSMUSG00000052013","Btla",-0.468233826086823,3.98739554651544,2.61129194582927,0.106105288337638,0.883633734906918,208154
"ENSMUSG00000029828","ENSMUSG00000029828","4921507P07Rik",-0.742502103627073,0.393644346944588,2.61051628491412,0.106157196528601,0.883633734906918,NA
"ENSMUSG00000060636","ENSMUSG00000060636","Rpl35a",0.181487592196608,6.46859949837377,2.60987694929456,0.106200002599459,0.883633734906918,57808
"ENSMUSG00000028351","ENSMUSG00000028351","Brinp1",0.338226412708375,3.05532496832245,2.60976670927779,0.106207385521749,0.883633734906918,56710
"ENSMUSG00000022788","ENSMUSG00000022788","Fgd4",-0.24755709909545,4.84394159991505,2.6094532944276,0.106228378411315,0.883633734906918,224014
"ENSMUSG00000076569","ENSMUSG00000076569","Igkv5-39",0.527518736062389,4.65829243792427,2.60867633907585,0.106280439407462,0.883633734906918,NA
"ENSMUSG00000028431","ENSMUSG00000028431","Ikbkap",-0.231887715125876,5.13841802936001,2.60793901444826,0.106329870770502,0.883633734906918,NA
"ENSMUSG00000027981","ENSMUSG00000027981","Rnpc3",0.301933655364076,4.06042897848912,2.60748982198734,0.106359997675727,0.883633734906918,67225
"ENSMUSG00000022468","ENSMUSG00000022468","Endou",-0.343490767764277,3.3152865599612,2.60596806148641,0.106462130293084,0.884056196590785,19011
"ENSMUSG00000031511","ENSMUSG00000031511","Arhgef7",0.208295930428197,7.30603317523076,2.6048711862877,0.106535813542833,0.884242123093358,54126
"ENSMUSG00000030871","ENSMUSG00000030871","Ears2",-0.430904618363386,2.52741906932835,2.6031124147335,0.106654076868749,0.884797705072361,67417
"ENSMUSG00000019761","ENSMUSG00000019761","Krt10",0.468920798234841,1.62714248396952,2.60158161801045,0.106757127945617,0.885226613109427,16661
"ENSMUSG00000070167","ENSMUSG00000070167","Snora57",0.86447463566785,-0.735396697739105,2.60034373269777,0.106840540527181,0.885492345263499,118027464
"ENSMUSG00000029632","ENSMUSG00000029632","Ndufa4",0.173748051826557,6.59128006711985,2.5985098981475,0.106964241493395,0.886091570929666,17992
"ENSMUSG00000006411","ENSMUSG00000006411","Nectin4",-0.348959596487762,4.14630363680459,2.5977081241151,0.107018374378048,0.886114195918908,71740
"ENSMUSG00000057841","ENSMUSG00000057841","Rpl32",0.166970026084552,7.81508040661728,2.59629775337476,0.107113670478999,0.886264383260068,19951
"ENSMUSG00000005131","ENSMUSG00000005131","4930550C14Rik",-0.863598719516101,-0.0351824344019514,2.59542226030847,0.107172872742597,0.886264383260068,75311
"ENSMUSG00000075420","ENSMUSG00000075420","Smim6",-0.626184096709751,0.981307848314055,2.59515807860901,0.107190744190338,0.886264383260068,68528
"ENSMUSG00000036151","ENSMUSG00000036151","Tm6sf2",-0.618215684201389,1.19496288661952,2.59414420682142,0.107259361279477,0.886406581542138,107770
"ENSMUSG00000043822","ENSMUSG00000043822","Adamtsl5",-0.188303156880096,5.93677593598959,2.5924078935856,0.107376983956101,0.886716120357846,66548
"ENSMUSG00000024334","ENSMUSG00000024334","H2-Oa",-0.499459113602148,2.12737159227432,2.59207295076734,0.107399690197064,0.886716120357846,15001
"ENSMUSG00000069763","ENSMUSG00000069763","Tmem100",0.284288757438462,8.05122201907808,2.59097273895471,0.107474312186815,0.886907452268314,67888
"ENSMUSG00000025477","ENSMUSG00000025477","Inpp5a",0.173992565987522,6.73735895522985,2.58911976856917,0.107600118785477,0.887520788393705,212111
"ENSMUSG00000028890","ENSMUSG00000028890","Mtf1",0.243598166870532,5.14778384263119,2.58739441106209,0.107717406521009,0.888004390798532,17764
"ENSMUSG00000060938","ENSMUSG00000060938","Rpl26",0.194659743312164,5.52678487798857,2.58624984821656,0.107795289965552,0.888004390798532,19941
"ENSMUSG00000005621","ENSMUSG00000005621","Zfp592",0.198992468860544,6.03017142961708,2.58563958095468,0.107836841758124,0.888004390798532,233410
"ENSMUSG00000018841","ENSMUSG00000018841","Rad51d",-0.308225309725645,3.91094389395972,2.58493448250752,0.107884872301422,0.888004390798532,19364
"ENSMUSG00000101304","ENSMUSG00000101304","Plet1os",-0.441064511811723,2.11582849004451,2.58260227833374,0.108043906939232,0.888004390798532,69631
"ENSMUSG00000048429","ENSMUSG00000048429","Timm29",0.198055378894975,5.55299125126084,2.58241696234384,0.10805655480207,0.888004390798532,69773
"ENSMUSG00000033453","ENSMUSG00000033453","Adamts15",0.626744331388018,6.03081856800579,2.58238011271593,0.108059069992211,0.888004390798532,235130
"ENSMUSG00000022827","ENSMUSG00000022827","Rabl3",-0.365705694760015,3.07551770864926,2.58179348420972,0.108099119279276,0.888004390798532,67657
"ENSMUSG00000037605","ENSMUSG00000037605","Adgrl3",0.295069957963124,5.59273500222161,2.58091546867874,0.108159092095878,0.888004390798532,319387
"ENSMUSG00000050875","ENSMUSG00000050875","A730017C20Rik",-0.622871786611446,0.920639032650659,2.58001275371983,0.108220790103447,0.888004390798532,NA
"ENSMUSG00000037362","ENSMUSG00000037362","Nov",0.254081090451633,5.51825119482381,2.57994570616304,0.108225374155561,0.888004390798532,NA
"ENSMUSG00000036553","ENSMUSG00000036553","Sh3tc1",-0.18916555593897,5.866058185389,2.57878839167155,0.10830453354918,0.888231138846013,231147
"ENSMUSG00000109587","ENSMUSG00000109587","Gm31105",-0.995826415710083,0.267349177971587,2.57694222843426,0.108430941312808,0.88877849291061,NA
"ENSMUSG00000008435","ENSMUSG00000008435","Rdh13",0.283318090414429,4.18992934417677,2.57606202226907,0.108491266530728,0.88877849291061,108841
"ENSMUSG00000056493","ENSMUSG00000056493","Foxk1",-0.200476875113134,6.40924548270004,2.57509459315593,0.108557612130595,0.88877849291061,17425
"ENSMUSG00000060935","ENSMUSG00000060935","Tmem263",0.241781751296233,4.75071861149713,2.57480473537258,0.108577499046914,0.88877849291061,103266
