"Gene_ID","Gene_Name","Count"
"ENSMUSG00000035726","Supt16",2388
"ENSMUSG00000053754","Chd8",4548
"ENSMUSG00000022159","Rab2b",267
"ENSMUSG00000016831","Tox4",2502
"ENSMUSG00000022160","Mettl3",667
"ENSMUSG00000049532","Sall2",368
"ENSMUSG00000076867","Trdv4",74
"ENSMUSG00000104876","Trdc",259
"ENSMUSG00000076928","Trac",280
"ENSMUSG00000022174","Dad1",2163
"ENSMUSG00000040997","Abhd4",2518
"ENSMUSG00000000959","Oxa1l",1829
"ENSMUSG00000000958","Slc7a7",674
"ENSMUSG00000010406","Mrpl52",810
"ENSMUSG00000000957","Mmp14",2271
"ENSMUSG00000022175","Lrp10",7517
"ENSMUSG00000022176","Rem2",77
"ENSMUSG00000023110","Prmt5",966
"ENSMUSG00000022177","Haus4",308
"ENSMUSG00000022178","Ajuba",2144
"ENSMUSG00000022179","4931414P19Rik",180
"ENSMUSG00000022193","Psmb5",976
"ENSMUSG00000059674","Cdh24",50
"ENSMUSG00000022185","Acin1",6695
"ENSMUSG00000040840","4930579G18Rik",164
"ENSMUSG00000040822","1700123O20Rik",763
"ENSMUSG00000022180","Slc7a8",452
"ENSMUSG00000057156","Homez",430
"ENSMUSG00000072494","Ppp1r3e",89
"ENSMUSG00000089682","Bcl2l2",4091
"ENSMUSG00000022194","Pabpn1",2379
"ENSMUSG00000022199","Slc22a17",586
"ENSMUSG00000022203","Efs",258
"ENSMUSG00000040752","Myh6",15136
"ENSMUSG00000097652","Mhrt",21
"ENSMUSG00000053093","Myh7",4445
"ENSMUSG00000022204","Ngdn",958
"ENSMUSG00000045691","Thtpa",662
"ENSMUSG00000040721","Zfhx2",509
"ENSMUSG00000040701","Ap1g2",727
"ENSMUSG00000022208","Jph4",18
"ENSMUSG00000022210","Dhrs4",770
"ENSMUSG00000022211","Carmil3",47
"ENSMUSG00000040618","Pck2",1352
"ENSMUSG00000022214","Dcaf11",3222
"ENSMUSG00000022215","Fitm1",33
"ENSMUSG00000022216","Psme1",4270
"ENSMUSG00000022217","Emc9",391
"ENSMUSG00000079197","Psme2",2332
"ENSMUSG00000047098","Rnf31",1626
"ENSMUSG00000002325","Irf9",1764
"ENSMUSG00000002324","Rec8",58
"ENSMUSG00000002319","Ipo4",1280
"ENSMUSG00000002320","Tm9sf1",2320
"ENSMUSG00000007591","Tssk4",26
"ENSMUSG00000002329","Mdp1",1113
"ENSMUSG00000010376","Nedd8",2189
"ENSMUSG00000002326","Gmpr2",699
"ENSMUSG00000007589","Tinf2",665
"ENSMUSG00000022218","Tgm1",182
"ENSMUSG00000040472","Rabggta",858
"ENSMUSG00000002332","Dhrs1",1623
"ENSMUSG00000019297","Nop9",698
"ENSMUSG00000022219","Cideb",23
"ENSMUSG00000046908","Ltb4r1",140
"ENSMUSG00000022220","Adcy4",3202
"ENSMUSG00000022221","Ripk3",345
"ENSMUSG00000023411","Nfatc4",568
"ENSMUSG00000075592","Nynrin",646
"ENSMUSG00000047153","Khnyn",1798
"ENSMUSG00000022223","Sdr39u1",1266
"ENSMUSG00000022225","Cma1",150
"ENSMUSG00000058581","Gm5801",119
"ENSMUSG00000061068","Mcpt4",251
"ENSMUSG00000022157","Mcpt8",48
"ENSMUSG00000040314","Ctsg",2
"ENSMUSG00000015437","Gzmb",126
"ENSMUSG00000064128","Cenpj",463
"ENSMUSG00000054509","Parp4",3126
"ENSMUSG00000110165","Gm4032",29
"ENSMUSG00000079184","Mphosph8",1448
"ENSMUSG00000097743","Gm16973",218
"ENSMUSG00000021938","Pspc1",859
"ENSMUSG00000040123","Zmym5",2097
"ENSMUSG00000100017","2410022M11Rik",155
"ENSMUSG00000021945","Zmym2",2448
"ENSMUSG00000048582","Gja3",16
"ENSMUSG00000046352","Gjb2",159
"ENSMUSG00000040055","Gjb6",234
"ENSMUSG00000021947","Cryl1",556
"ENSMUSG00000040040","Ift88",797
"ENSMUSG00000050222","Il17d",345
"ENSMUSG00000021951","Eef1akmt1",232
"ENSMUSG00000021952","Xpo4",785
"ENSMUSG00000021959","Lats2",7637
"ENSMUSG00000092358","Gm20430",9
"ENSMUSG00000021963","Sap18",2872
"ENSMUSG00000021965","Ska3",34
"ENSMUSG00000021967","Mrpl57",632
"ENSMUSG00000021969","Zdhhc20",2958
"ENSMUSG00000021973","Micu2",1909
"ENSMUSG00000021974","Fgf9",38
"ENSMUSG00000035469","Rcbtb1",1558
"ENSMUSG00000044703","Phf11a",44
"ENSMUSG00000091649","Phf11b",226
"ENSMUSG00000068245","Phf11d",699
"ENSMUSG00000091144","Phf11c",92
"ENSMUSG00000071350","Setdb2",315
"ENSMUSG00000021981","Cab39l",1575
"ENSMUSG00000021982","Cdadc1",1202
"ENSMUSG00000044461","Shisa2",478
"ENSMUSG00000021983","Atp8a2",50
"ENSMUSG00000063895","Nupl1",1234
"ENSMUSG00000021987","Mtmr6",3864
"ENSMUSG00000021990","Spata13",2181
"ENSMUSG00000071347","C1qtnf9",50
"ENSMUSG00000021993","Mipep",541
"ENSMUSG00000060548","Tnfrsf19",1274
"ENSMUSG00000048279","Sacs",751
"ENSMUSG00000035296","Sgcg",90
"ENSMUSG00000043157","Arl11",285
"ENSMUSG00000021928","Ebpl",341
"ENSMUSG00000021929","Kpna3",1652
"ENSMUSG00000021930","Spryd7",1009
"ENSMUSG00000035235","Trim13",382
"ENSMUSG00000097589","Dleu2",534
"ENSMUSG00000046168","Kcnrg",295
"ENSMUSG00000098183","Gm27010",36
"ENSMUSG00000021932","Rnaseh2b",321
"ENSMUSG00000035184","Fam124a",446
"ENSMUSG00000091155","Serpine3",32
"ENSMUSG00000035161","Ints6",1026
"ENSMUSG00000014547","Wdfy2",314
"ENSMUSG00000021939","Ctsb",18597
"ENSMUSG00000021273","Fdft1",1165
"ENSMUSG00000035121","Neil2",75
"ENSMUSG00000021944","Gata4",110
"ENSMUSG00000014453","Blk",377
"ENSMUSG00000035095","Fam167a",1066
"ENSMUSG00000035078","Mtmr9",1490
"ENSMUSG00000035067","Xkr6",136
"ENSMUSG00000021958","Pinx1",178
"ENSMUSG00000063060","Sox7",2756
"ENSMUSG00000054733","Msra",634
"ENSMUSG00000060012","Kif13b",1847
"ENSMUSG00000021972","Hmbox1",4993
"ENSMUSG00000021975","Ints9",834
"ENSMUSG00000021978","Extl3",3951
"ENSMUSG00000007989","Fzd3",244
"ENSMUSG00000034532","Fbxo16",75
"ENSMUSG00000034522","Zfp395",1402
"ENSMUSG00000022031","Elp3",1695
"ENSMUSG00000061356","Nuggc",18
"ENSMUSG00000022032","Scara5",380
"ENSMUSG00000022033","Pbk",57
"ENSMUSG00000022034","Esco2",50
"ENSMUSG00000022035","Ccdc25",893
"ENSMUSG00000034463","Scara3",332
"ENSMUSG00000022037","Clu",6855
"ENSMUSG00000022040","Ephx2",309
"ENSMUSG00000059456","Ptk2b",1744
"ENSMUSG00000022043","Trim35",3801
"ENSMUSG00000045875","Adra1a",456
"ENSMUSG00000022048","Dpysl2",4409
"ENSMUSG00000022051","Bnip3l",6765
"ENSMUSG00000022052","Ppp2r2a",2420
"ENSMUSG00000022053","Ebf2",63
"ENSMUSG00000048922","Cdca2",53
"ENSMUSG00000034327","Kctd9",1090
"ENSMUSG00000015812","Gnrh1",42
"ENSMUSG00000044447","Dock5",1746
"ENSMUSG00000022055","Nefl",28
"ENSMUSG00000022056","Adam7",40
"ENSMUSG00000022057","Adamdec1",282
"ENSMUSG00000014725","Adam28",634
"ENSMUSG00000014813","Stc1",528
"ENSMUSG00000034248","Slc25a37",2331
"ENSMUSG00000034205","Loxl2",664
"ENSMUSG00000034194","R3hcc1",709
"ENSMUSG00000034190","Chmp7",1955
"ENSMUSG00000097284","4930480K23Rik",73
"ENSMUSG00000022074","Tnfrsf10b",574
"ENSMUSG00000022075","Rhobtb2",1076
"ENSMUSG00000033730","Egr3",118
"ENSMUSG00000022089","Bin3",898
"ENSMUSG00000033712","Ccar2",2225
"ENSMUSG00000044551","9930012K11Rik",402
"ENSMUSG00000022090","Pdlim2",5369
"ENSMUSG00000022091","Sorbs3",6816
"ENSMUSG00000097243","Gm26908",290
"ENSMUSG00000022092","Ppp3cc",575
"ENSMUSG00000022094","Slc39a14",768
"ENSMUSG00000033644","Piwil2",41
"ENSMUSG00000000776","Polr3d",574
"ENSMUSG00000003469","Phyhip",56
"ENSMUSG00000022098","Bmp1",2141
"ENSMUSG00000022097","Sftpc",338954
"ENSMUSG00000033595","Lgi3",5337
"ENSMUSG00000033589","Reep4",707
"ENSMUSG00000022096","Hr",1034
"ENSMUSG00000045211","Nudt18",1048
"ENSMUSG00000022095","Fam160b2",1199
"ENSMUSG00000022099","Dmtn",770
"ENSMUSG00000022100","Xpo7",2804
"ENSMUSG00000022102","Dok2",320
"ENSMUSG00000022103","Gfra2",1504
"ENSMUSG00000033487","Fndc3a",4099
"ENSMUSG00000033470","Cysltr2",51
"ENSMUSG00000022106","Rcbtb2",1265
"ENSMUSG00000022105","Rb1",1776
"ENSMUSG00000033446","Lpar6",555
"ENSMUSG00000022108","Itm2b",48274
"ENSMUSG00000022109","Med4",772
"ENSMUSG00000033405","Nudt15",64
"ENSMUSG00000022110","Sucla2",2298
"ENSMUSG00000034997","Htr2a",21
"ENSMUSG00000021996","Esd",2257
"ENSMUSG00000068015","Lrch1",3156
"ENSMUSG00000034959","Rubcnl",148
"ENSMUSG00000021998","Lcp1",11790
"ENSMUSG00000022000","Zc3h13",2699
"ENSMUSG00000034893","Cog3",1539
"ENSMUSG00000022003","Slc25a30",437
"ENSMUSG00000085829","Gm4285",144
"ENSMUSG00000060126","Tpt1",35712
"ENSMUSG00000065147","Snora31",21
"ENSMUSG00000067995","Gtf2f2",422
"ENSMUSG00000022008","Gpalpp1",2085
"ENSMUSG00000022009","Nufip1",328
"ENSMUSG00000022010","Tsc22d1",10733
"ENSMUSG00000052584","Serp2",20
"ENSMUSG00000044350","Lacc1",583
"ENSMUSG00000034795","Ccdc122",86
"ENSMUSG00000022012","Enox1",55
"ENSMUSG00000089365","Gm23823",12
"ENSMUSG00000022013","Dnajc15",465
"ENSMUSG00000022014","Epsti1",237
"ENSMUSG00000045655","Fam216b",654
"ENSMUSG00000022015","Tnfsf11",20
"ENSMUSG00000022016","Akap11",4402
"ENSMUSG00000034731","Dgkh",1011
"ENSMUSG00000058997","Vwa8",2384
"ENSMUSG00000022018","Rgcc",3006
"ENSMUSG00000022020","Naa16",469
"ENSMUSG00000022022","Mtrf1",161
"ENSMUSG00000043881","Kbtbd7",814
"ENSMUSG00000022023","Wbp4",1856
"ENSMUSG00000036461","Elf1",3883
"ENSMUSG00000022024","Sugt1",1854
"ENSMUSG00000022026","Olfm4",20
"ENSMUSG00000035566","Pcdh17",3459
"ENSMUSG00000022021","Diaph3",109
"ENSMUSG00000022019","Tdrd3",1590
"ENSMUSG00000062611","Rps3a2",603
"ENSMUSG00000062093","Gm10110",18
"ENSMUSG00000055639","Dach1",2431
"ENSMUSG00000033186","Mzt1",1262
"ENSMUSG00000022070","Bora",122
"ENSMUSG00000033166","Dis3",550
"ENSMUSG00000022064","Pibf1",376
"ENSMUSG00000005148","Klf5",1260
"ENSMUSG00000072294","Klf12",155
"ENSMUSG00000033083","Tbc1d4",1047
"ENSMUSG00000075486","Commd6",648
"ENSMUSG00000022111","Uchl3",291
"ENSMUSG00000033060","Lmo7",26558
"ENSMUSG00000098557","Kctd12",2238
"ENSMUSG00000022125","Cln5",1793
"ENSMUSG00000022124","Fbxl3",4533
"ENSMUSG00000033004","Mycbp2",5015
"ENSMUSG00000022123","Scel",6223
"ENSMUSG00000055717","Slain1",341
"ENSMUSG00000022122","Ednrb",5803
"ENSMUSG00000048349","Pou4f1",26
"ENSMUSG00000022120","Rnf219",395
"ENSMUSG00000022119","Rbm26",1918
"ENSMUSG00000091509","Gm17066",225
"ENSMUSG00000053253","Ndfip2",2043
"ENSMUSG00000060143","Gm10076",570
"ENSMUSG00000022114","Spry2",1922
"ENSMUSG00000045871","Slitrk6",161
"ENSMUSG00000058126","Tpm3-rs7",115
"ENSMUSG00000089726","Mir17hg",162
"ENSMUSG00000058571","Gpc6",300
"ENSMUSG00000097358","Gm26773",38
"ENSMUSG00000022130","Tgds",445
"ENSMUSG00000022131","Gpr180",840
"ENSMUSG00000061517","Sox21",89
"ENSMUSG00000032849","Abcc4",903
"ENSMUSG00000022132","Cldn10",689
"ENSMUSG00000042156","Dzip1",667
"ENSMUSG00000022136","Dnajc3",7795
"ENSMUSG00000042104","Uggt2",409
"ENSMUSG00000053465","Hs6st3",57
"ENSMUSG00000022139","Mbnl2",12666
"ENSMUSG00000051615","Rap2a",5121
"ENSMUSG00000030662","Ipo5",3403
"ENSMUSG00000025555","Farp1",4128
"ENSMUSG00000085133","B930095G15Rik",196
"ENSMUSG00000063410","Stk24",3485
"ENSMUSG00000025557","Slc15a1",162
"ENSMUSG00000025558","Dock9",9157
"ENSMUSG00000102112","1810041H14Rik",52
"ENSMUSG00000041765","Ubac2",1215
"ENSMUSG00000050350","Gpr18",141
"ENSMUSG00000051212","Gpr183",254
"ENSMUSG00000085615","A330035P11Rik",46
"ENSMUSG00000025544","Tm9sf2",7846
"ENSMUSG00000066538","Gm6254",71
"ENSMUSG00000090674","Gm17082",23
"ENSMUSG00000041650","Pcca",1137
"ENSMUSG00000041625","Ggact",414
"ENSMUSG00000041594","Tmtc4",357
"ENSMUSG00000000197","Nalcn",43
"ENSMUSG00000032925","Itgbl1",329
"ENSMUSG00000025551","Fgf14",16
"ENSMUSG00000025899","Alkbh8",723
"ENSMUSG00000025898","Cwf19l2",957
"ENSMUSG00000041624","Gucy1a2",210
"ENSMUSG00000025894","Aasdhppt",624
"ENSMUSG00000025893","Kbtbd3",204
"ENSMUSG00000041124","Msantd4",1452
"ENSMUSG00000025888","Casp1",540
"ENSMUSG00000033538","Casp4",497
"ENSMUSG00000025887","Casp12",801
"ENSMUSG00000032006","Pdgfd",1246
"ENSMUSG00000047193","Dync2h1",1233
"ENSMUSG00000032002","Dcun1d5",1208
"ENSMUSG00000050578","Mmp13",60
"ENSMUSG00000049723","Mmp12",794
"ENSMUSG00000043613","Mmp3",370
"ENSMUSG00000005800","Mmp8",197
"ENSMUSG00000070323","Mmp27",17
"ENSMUSG00000050912","Tmem123",8675
"ENSMUSG00000057367","Birc2",1477
"ENSMUSG00000032000","Birc3",1692
"ENSMUSG00000053110","Yap1",5651
"ENSMUSG00000110161","Gm45494",23
"ENSMUSG00000053070","9230110C19Rik",169
"ENSMUSG00000040729","Cep126",829
"ENSMUSG00000031997","Trpc6",634
"ENSMUSG00000031870","Pgr",127
"ENSMUSG00000078117","Gm16485",34
"ENSMUSG00000050730","Arhgap42",1148
"ENSMUSG00000079083","Jrkl",531
"ENSMUSG00000079084","Ccdc82",3198
"ENSMUSG00000031925","Maml2",1562
"ENSMUSG00000031918","Mtmr2",3138
"ENSMUSG00000031922","Cep57",1000
"ENSMUSG00000037808","Fam76b",1703
"ENSMUSG00000032009","Sesn3",2142
"ENSMUSG00000037419","Endod1",2622
"ENSMUSG00000004096","Cwc15",2119
"ENSMUSG00000013076","Amotl1",5644
"ENSMUSG00000036912","Piwil4",184
"ENSMUSG00000049307","Fut4",310
"ENSMUSG00000031927","1700012B09Rik",59
"ENSMUSG00000031931","Ankrd49",375
"ENSMUSG00000031928","Mre11a",672
"ENSMUSG00000031933","Izumo1r",35
"ENSMUSG00000031934","Panx1",330
"ENSMUSG00000031937","Vstm5",25
"ENSMUSG00000031935","Med17",1156
"ENSMUSG00000031938","4931406C07Rik",2019
"ENSMUSG00000031939","Taf1d",769
"ENSMUSG00000046111","Cep295",630
"ENSMUSG00000058173","Smco4",899
"ENSMUSG00000039977","Deup1",107
"ENSMUSG00000043885","Slc36a4",2013
"ENSMUSG00000074505","Fat3",813
"ENSMUSG00000001774","Chordc1",1849
"ENSMUSG00000043943","Naalad2",376
"ENSMUSG00000074500","Zfp558",37
"ENSMUSG00000109564","Muc16",626
"ENSMUSG00000057551","Zfp317",957
"ENSMUSG00000091460","Gm7808",13
"ENSMUSG00000045519","Zfp560",293
"ENSMUSG00000063108","Zfp26",710
"ENSMUSG00000059475","Zfp426",876
"ENSMUSG00000060510","Zfp266",2975
"ENSMUSG00000058192","Zfp846",374
"ENSMUSG00000062470","Fbxl12os",40
"ENSMUSG00000066892","Fbxl12",640
"ENSMUSG00000084786","Ubl5",2777
"ENSMUSG00000032171","Pin1",1007
"ENSMUSG00000032172","Olfm2",104
"ENSMUSG00000004098","Col5a3",165
"ENSMUSG00000038884","A230050P20Rik",817
"ENSMUSG00000038742","Angptl6",26
"ENSMUSG00000004100","Ppan",546
"ENSMUSG00000070319","Eif3g",2422
"ENSMUSG00000004099","Dnmt1",2602
"ENSMUSG00000043895","S1pr2",1892
"ENSMUSG00000003299","Mrpl4",1355
"ENSMUSG00000037405","Icam1",17455
"ENSMUSG00000032174","Icam5",32
"ENSMUSG00000032175","Tyk2",1838
"ENSMUSG00000019471","Cdc37",5165
"ENSMUSG00000032177","Pde4a",643
"ENSMUSG00000097439","Gm16754",66
"ENSMUSG00000003308","Keap1",2560
"ENSMUSG00000045087","S1pr5",83
"ENSMUSG00000002820","Atg4d",1063
"ENSMUSG00000035047","Kri1",585
"ENSMUSG00000096472","Cdkn2d",510
"ENSMUSG00000003309","Ap1m2",943
"ENSMUSG00000057193","Slc44a2",11770
"ENSMUSG00000032178","Ilf3",1940
"ENSMUSG00000002825","Qtrt1",242
"ENSMUSG00000033335","Dnm2",6047
"ENSMUSG00000032180","Tmed1",464
"ENSMUSG00000057191","AB124611",345
"ENSMUSG00000032185","Carm1",1408
"ENSMUSG00000032182","Yipf2",615
"ENSMUSG00000048429","Timm29",1686
"ENSMUSG00000032187","Smarca4",4716
"ENSMUSG00000032193","Ldlr",3310
"ENSMUSG00000074476","Spc24",100
"ENSMUSG00000032194","Kank2",6620
"ENSMUSG00000032198","Dock6",5211
"ENSMUSG00000047822","Angptl8",38
"ENSMUSG00000019066","Rab3d",2812
"ENSMUSG00000040883","Tmem205",1215
"ENSMUSG00000006241","Ccdc159",114
"ENSMUSG00000040563","Plppr2",313
"ENSMUSG00000051238","Swsap1",434
"ENSMUSG00000006235","Epor",222
"ENSMUSG00000040146","Rgl3",740
"ENSMUSG00000039632","Ccdc151",239
"ENSMUSG00000003402","Prkcsh",2785
"ENSMUSG00000038895","Zfp653",361
"ENSMUSG00000096981","Gm16845",72
"ENSMUSG00000066839","Ecsit",533
"ENSMUSG00000001349","Cnn1",1637
"ENSMUSG00000013822","Elof1",1971
"ENSMUSG00000001348","Acp5",975
"ENSMUSG00000010607","Pigyl",584
"ENSMUSG00000074472","Zfp872",115
"ENSMUSG00000090925","1810064F22Rik",167
"ENSMUSG00000110757","Gm18228",18
"ENSMUSG00000057982","Zfp809",1751
"ENSMUSG00000062794","Zfp599",42
"ENSMUSG00000066829","Zfp810",592
"ENSMUSG00000036777","Anln",328
"ENSMUSG00000032239","Rp9",1397
"ENSMUSG00000036411","9530077C05Rik",181
"ENSMUSG00000035919","Bbs9",679
"ENSMUSG00000031963","Bmper",922
"ENSMUSG00000043067","Dpy19l1",1438
"ENSMUSG00000031965","Tbx20",101
"ENSMUSG00000008429","Herpud2",2601
"ENSMUSG00000001833","7-Sep",8322
"ENSMUSG00000036611","Eepd1",521
"ENSMUSG00000036395","Glb1l2",1121
"ENSMUSG00000031966","Glb1l3",106
"ENSMUSG00000031969","Acad8",893
"ENSMUSG00000035443","Thyn1",844
"ENSMUSG00000031988","Vps26b",2334
"ENSMUSG00000035024","Ncapd3",796
"ENSMUSG00000031990","Jam3",346
"ENSMUSG00000111390","Gm48796",40
"ENSMUSG00000034275","Igsf9b",192
"ENSMUSG00000062257","Opcml",80
"ENSMUSG00000059974","Ntm",21
"ENSMUSG00000031993","Snx19",2030
"ENSMUSG00000033453","Adamts15",1901
"ENSMUSG00000031994","Adamts8",2104
"ENSMUSG00000111673","Gm29724",44
"ENSMUSG00000047412","Zbtb44",1527
"ENSMUSG00000031995","St14",2182
"ENSMUSG00000031996","Aplp2",31499
"ENSMUSG00000042496","Prdm10",464
"ENSMUSG00000042185","Nfrkb",1176
"ENSMUSG00000041737","Tmem45b",122
"ENSMUSG00000032033","Barx2",90
"ENSMUSG00000091639","Gm3756",16
"ENSMUSG00000041444","Arhgap32",1924
"ENSMUSG00000032034","Kcnj5",162
"ENSMUSG00000016087","Fli1",1832
"ENSMUSG00000032035","Ets1",12159
"ENSMUSG00000079884","Gm10698",50
"ENSMUSG00000032036","Kirrel3",67
"ENSMUSG00000032038","St3gal4",1922
"ENSMUSG00000070315","4930581F22Rik",268
"ENSMUSG00000032040","Dcps",684
"ENSMUSG00000032041","Tirap",1295
"ENSMUSG00000032042","Srpr",6293
"ENSMUSG00000039048","Foxred1",686
"ENSMUSG00000050471","Fam118b",660
"ENSMUSG00000032044","Rpusd4",468
"ENSMUSG00000038119","Cdon",983
"ENSMUSG00000050555","Hyls1",208
"ENSMUSG00000032113","Chek1",52
"ENSMUSG00000032116","Stt3a",5214
"ENSMUSG00000062762","Ei24",3217
"ENSMUSG00000032118","Fez1",22
"ENSMUSG00000035934","Pknox2",2383
"ENSMUSG00000032121","Tmem218",309
"ENSMUSG00000032122","Slc37a2",498
"ENSMUSG00000090136","Gm10177",22
"ENSMUSG00000111681","Gm47640",142
"ENSMUSG00000111738","Gm18329",26
"ENSMUSG00000034303","Ccdc15",148
"ENSMUSG00000046240","Hepacam",131
"ENSMUSG00000032125","Robo4",3077
"ENSMUSG00000042138","Msantd2",643
"ENSMUSG00000001946","Esam",7979
"ENSMUSG00000001943","Vsig2",671
"ENSMUSG00000053310","Nrgn",811
"ENSMUSG00000001942","Siae",805
"ENSMUSG00000001948","Spa17",279
"ENSMUSG00000011114","Tbrg1",2701
"ENSMUSG00000023186","Vwa5a",3338
"ENSMUSG00000061039","Olfr920",81
"ENSMUSG00000038112","AW551984",32
"ENSMUSG00000025602","Zfp202",124
"ENSMUSG00000049281","Scn3b",5538
"ENSMUSG00000040111","Gramd1b",1904
"ENSMUSG00000032024","Clmp",796
"ENSMUSG00000087135","Gm16096",25
"ENSMUSG00000015656","Hspa8",20223
"ENSMUSG00000032023","Jhy",193
"ENSMUSG00000032021","Crtam",37
"ENSMUSG00000032020","Ubash3b",503
"ENSMUSG00000074415","2610203C20Rik",356
"ENSMUSG00000049313","Sorl1",12324
"ENSMUSG00000111167","Gm39321",28
"ENSMUSG00000032018","Sc5d",1651
"ENSMUSG00000037287","Tbcel",3425
"ENSMUSG00000059495","Arhgef12",16667
"ENSMUSG00000048503","Tmem136",143
"ENSMUSG00000032014","Oaf",344
"ENSMUSG00000032013","Trim29",138
"ENSMUSG00000111334","AC162938.1",13
"ENSMUSG00000032012","Nectin1",1356
"ENSMUSG00000032011","Thy1",684
"ENSMUSG00000032010","Usp2",851
"ENSMUSG00000053128","Rnf26",119
"ENSMUSG00000034739","Mfrp",13
"ENSMUSG00000097617","Gm10687",196
"ENSMUSG00000032135","Mcam",8224
"ENSMUSG00000034342","Cbl",4029
"ENSMUSG00000070306","Ccdc153",1387
"ENSMUSG00000032109","Nlrx1",611
"ENSMUSG00000032131","Abcg4",35
"ENSMUSG00000111291","Gm48604",103
"ENSMUSG00000032119","Hinfp",655
"ENSMUSG00000032120","C2cd2l",1710
"ENSMUSG00000032123","Dpagt1",1221
"ENSMUSG00000049932","H2afx",617
"ENSMUSG00000032126","Hmbs",483
"ENSMUSG00000032127","Vps11",2038
"ENSMUSG00000060467","Gm10080",19
"ENSMUSG00000032115","Hyou1",4332
"ENSMUSG00000032114","Slc37a4",445
"ENSMUSG00000032112","Trappc4",1007
"ENSMUSG00000009927","Rps25",9278
"ENSMUSG00000043923","Ccdc84",391
"ENSMUSG00000041523","Upk2",36
"ENSMUSG00000060380","C030014I23Rik",19
"ENSMUSG00000111312","Gm47205",340
"ENSMUSG00000063382","Bcl9l",4208
"ENSMUSG00000047880","Cxcr5",408
"ENSMUSG00000111656","Gm47232",25
"ENSMUSG00000032097","Ddx6",13546
"ENSMUSG00000111264","E030022I16Rik",39
"ENSMUSG00000048537","Phldb1",3301
"ENSMUSG00000032096","Arcn1",6916
"ENSMUSG00000002031","Ift46",1172
"ENSMUSG00000002032","Tmem25",64
"ENSMUSG00000039438","Ttc36",77
"ENSMUSG00000002028","Kmt2a",6095
"ENSMUSG00000038717","Atp5l",2132
"ENSMUSG00000059890","Ube4a",2791
"ENSMUSG00000002033","Cd3g",378
"ENSMUSG00000032094","Cd3d",213
"ENSMUSG00000032093","Cd3e",391
"ENSMUSG00000032092","Mpzl2",180
"ENSMUSG00000070305","Mpzl3",308
"ENSMUSG00000048534","Jaml",586
"ENSMUSG00000070304","Scn2b",36
"ENSMUSG00000046480","Scn4b",154
"ENSMUSG00000032091","Tmprss4",694
"ENSMUSG00000032089","Il10ra",935
"ENSMUSG00000037129","Tmprss13",53
"ENSMUSG00000066705","Fxyd6",506
"ENSMUSG00000059412","Fxyd2",34
"ENSMUSG00000097074","4833428L15Rik",18
"ENSMUSG00000032087","Dscaml1",41
"ENSMUSG00000043987","Cep164",1361
"ENSMUSG00000032086","Bace1",1594
"ENSMUSG00000089810","Gm16536",387
"ENSMUSG00000111128","AC126804.1",380
"ENSMUSG00000042790","Rnf214",1075
"ENSMUSG00000035382","Pcsk7",1681
"ENSMUSG00000032085","Tagln",1437
"ENSMUSG00000111521","Gm48529",173
"ENSMUSG00000034908","Sidt2",4098
"ENSMUSG00000111329","A830035O19Rik",36
"ENSMUSG00000003131","Pafah1b2",3610
"ENSMUSG00000034135","Sik3",2634
"ENSMUSG00000032078","Zpr1",953
"ENSMUSG00000032077","Bud13",575
"ENSMUSG00000032076","Cadm1",9807
"ENSMUSG00000044229","Nxpe4",65
"ENSMUSG00000032028","Nxpe2",39
"ENSMUSG00000032026","Rexo2",1907
"ENSMUSG00000042396","Rbm7",2404
"ENSMUSG00000042293","Gm5617",144
"ENSMUSG00000032271","Nnmt",38
"ENSMUSG00000066687","Zbtb16",5941
"ENSMUSG00000032269","Htr3a",26
"ENSMUSG00000032267","Usp28",570
"ENSMUSG00000032264","Zw10",680
"ENSMUSG00000032259","Drd2",22
"ENSMUSG00000040219","Ttc12",694
"ENSMUSG00000039542","Ncam1",127
"ENSMUSG00000058443","Rpl10-ps3",23
"ENSMUSG00000101304","Plet1os",106
"ENSMUSG00000032068","Plet1",3004
"ENSMUSG00000032067","Pts",1085
"ENSMUSG00000032066","Bco2",25
"ENSMUSG00000039217","Il18",456
"ENSMUSG00000000171","Sdhd",1976
"ENSMUSG00000039016","Timm8b",679
"ENSMUSG00000059820","AU019823",1004
"ENSMUSG00000000167","Pih1d2",238
"ENSMUSG00000000168","Dlat",2024
"ENSMUSG00000032064","Dixdc1",1221
"ENSMUSG00000032062","2310030G06Rik",584
"ENSMUSG00000038086","Hspb2",277
"ENSMUSG00000032060","Cryab",6517
"ENSMUSG00000037971","1110032A03Rik",776
"ENSMUSG00000037845","Fdxacb1",156
"ENSMUSG00000032059","Alg9",682
"ENSMUSG00000032058","Ppp2r1b",1723
"ENSMUSG00000037112","Sik2",941
"ENSMUSG00000060594","Layn",378
"ENSMUSG00000032057","4833427G06Rik",233
"ENSMUSG00000110266","Gm32742",104
"ENSMUSG00000032053","Pou2af1",694
"ENSMUSG00000079559","Colca2",251
"ENSMUSG00000044694","2010007H06Rik",412
"ENSMUSG00000053199","Arhgap20",264
"ENSMUSG00000032051","Fdx1",1532
"ENSMUSG00000098076","Gm6981",25
"ENSMUSG00000032050","Rdx",10620
"ENSMUSG00000035164","Zc3h12c",1077
"ENSMUSG00000053289","Ddx10",738
"ENSMUSG00000034584","Exph5",1794
