"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000074591",24.7552970499256,-1.3829427450358,0.472673050297075,-2.92579139886783,0.00343581234335441,0.0367304501745519
"ENSMUSG00000033981",23.4600856462334,-2.4362113409081,0.747114551787869,-3.26082705132455,0.00111087774757584,0.0163624045527219
"ENSMUSG00000015852",270.25853361313,-1.5842098366933,0.264890740643672,-5.98061613193329,2.22295174947239e-09,6.55993310477533e-07
"ENSMUSG00000049128",29.5720735873897,2.30867966785763,0.531809814022631,4.34117537319344,1.41722547391457e-05,0.000694811267952592
"ENSMUSG00000028111",4203.00234906626,-2.0597311438824,0.574540105816269,-3.58500846682595,0.000337067269954013,0.00707383626780815
"ENSMUSG00000055865",21.9768399044394,-1.07825341719204,0.385876627452302,-2.79429574242697,0.00520128872990882,0.0489234436307375
"ENSMUSG00000027887",17.0866862305582,2.91864987895175,0.795281722238885,3.66995719546419,0.000242591087595488,0.00554947590719343
"ENSMUSG00000068744",141.432070088657,-1.61173165778139,0.347595054041903,-4.63680837526269,3.53830155975728e-06,0.000232192435040103
"ENSMUSG00000045326",135.856611049319,-1.00513806642403,0.212052800394119,-4.74003674818673,2.13679460958877e-06,0.000154004449105618
"ENSMUSG00000028031",100.692993957864,-1.8035796581162,0.485904084867927,-3.71180180262619,0.000205789103095555,0.00488134068031861
"ENSMUSG00000106139",38.1679176114098,1.1989111020842,0.313874139599457,3.8197192786069,0.00013360364097439,0.003609487579818
"ENSMUSG00000028197",79.1602014479429,-2.13534424577197,0.461287079692382,-4.62910048812978,3.67257530459463e-06,0.00024006969965887
"ENSMUSG00000028037",359.470175101667,-1.15067420900169,0.286255539576419,-4.01974477316447,5.82612230579078e-05,0.00197818361383219
"ENSMUSG00000039146",72.0517439919478,-1.3129359181197,0.331502374460751,-3.96056263625692,7.4773375860884e-05,0.00240200568360725
"ENSMUSG00000040016",120.149827045595,-1.16545928953301,0.301940473948043,-3.85989752978119,0.000113434582302265,0.0031884570508795
"ENSMUSG00000045573",71.6099213491914,1.82720790205627,0.318619957167108,5.7347565993738,9.76524800395699e-09,2.16698562614124e-06
"ENSMUSG00000085295",22.3300890537209,-2.59815323763416,0.748993875299292,-3.46885778818412,0.000522676047224225,0.00960232193511608
"ENSMUSG00000051279",166.653231087923,-1.32689011556234,0.304650106430797,-4.35545593962807,1.32790226320026e-05,0.000660621583152576
"ENSMUSG00000028259",22.89878050457,-1.22063155452581,0.406537686250356,-3.0025052923977,0.00267767317477459,0.0309307932140914
"ENSMUSG00000028327",105.917897020614,-1.66913160186781,0.481873160429889,-3.46384015324435,0.000532522847759885,0.00972168795142221
"ENSMUSG00000028339",1302.2954668568,-1.29208125226437,0.368086805838014,-3.51026233967481,0.000447664789534558,0.00862841905771465
"ENSMUSG00000086712",19.4241552484251,-1.45889305630863,0.443213185340101,-3.29162828310071,0.000996091754378118,0.0151890483160822
"ENSMUSG00000028358",103.194608612632,1.25755764092609,0.442667183294791,2.84086484922157,0.00449913751377391,0.0442953614534717
"ENSMUSG00000039196",84.3568064468238,-1.56055516112814,0.413183788189065,-3.7769031741731,0.000158790426128987,0.0040761043176033
"ENSMUSG00000061540",11.837309421478,-2.26223855724259,0.605993704083333,-3.73310571050338,0.000189133168642734,0.00466334925315747
"ENSMUSG00000028364",1826.68702017997,-2.32236888079156,0.444432709343968,-5.22546795491186,1.73715205675618e-07,2.17015329164393e-05
"ENSMUSG00000028351",120.578947996112,-1.29001360434991,0.290223878598046,-4.44489133899471,8.79363016186467e-06,0.000467900472765729
"ENSMUSG00000087659",11.2126063962106,-3.22642086627078,0.72068817870289,-4.47686109140538,7.57484996374668e-06,0.000412096273027703
"ENSMUSG00000044303",233.377901643089,-1.93464249289385,0.492621003421588,-3.92724321426906,8.59250805830676e-05,0.00261575177623364
"ENSMUSG00000006386",6999.11387352127,1.15437135671555,0.179251545499359,6.43995204336847,1.19511257384665e-10,7.40835388097226e-08
"ENSMUSG00000028519",15.6812963792556,-1.55125477567914,0.473530746804472,-3.27593252634062,0.00105313717930229,0.0157979745168801
"ENSMUSG00000078597",49.9686072166473,1.23515991062397,0.309538562472344,3.99032644190925,6.59824175502269e-05,0.00216076402327102
"ENSMUSG00000028786",46.5662199086967,1.13533664080302,0.33434145826206,3.39573993217776,0.000684433574746011,0.0115760056387795
"ENSMUSG00000050493",107.049943096684,-1.95483143079739,0.438136615214388,-4.46169382543127,8.13143508787192e-06,0.000436740932347006
"ENSMUSG00000056529",393.997767190404,-1.1034937734688,0.20632850949219,-5.34823702349564,8.88151050691074e-08,1.25871155209285e-05
"ENSMUSG00000028664",81.7105448203942,1.03088553044705,0.244690059396565,4.21302578858061,2.51972281521029e-05,0.00103715219391242
"ENSMUSG00000036905",1003.68894890906,-1.40706838252703,0.219320836865324,-6.41557091719037,1.40296085620489e-10,7.88697827996518e-08
"ENSMUSG00000036896",1061.23385568792,-1.32932897504143,0.203504585809205,-6.53218191499499,6.48183562196183e-11,4.55483990684943e-08
"ENSMUSG00000036887",1564.20177651758,-1.22351736380007,0.189083655865659,-6.47077272860306,9.75029946467381e-11,6.32456924891245e-08
"ENSMUSG00000041202",418.954130573318,-1.72402472489695,0.231815729287005,-7.43704808211044,1.02960083135971e-13,1.99784139325689e-10
"ENSMUSG00000041193",17.8733683424271,-2.48584103403728,0.630166866185638,-3.9447345892429,7.98884123552234e-05,0.0025189253882746
"ENSMUSG00000099762",15.054551103061,-2.01497096126185,0.579471651276022,-3.47725545645726,0.000506574918760415,0.00940901542389252
"ENSMUSG00000073208",13.3172330431482,-3.28793663123562,0.722564988864841,-4.55036803872966,5.35521638736758e-06,0.000322556158474836
"ENSMUSG00000025746",22.9115463091527,-2.9480263129115,0.515138158452361,-5.72278769207917,1.04790185026124e-08,2.29517723437089e-06
"ENSMUSG00000006642",29.1786476039649,1.24487596663632,0.384797332738056,3.23514707801717,0.00121580085286747,0.0174875682513626
"ENSMUSG00000036596",120.019076397691,-1.55627535714176,0.254903184924151,-6.105358619214,1.0257011428193e-09,3.39185289679362e-07
"ENSMUSG00000051022",409.781169560535,1.00179595730421,0.199399038889483,5.0240761584586,5.05861619571116e-07,4.76612078998149e-05
"ENSMUSG00000039252",438.686946464736,-1.00055190432869,0.170502598894688,-5.86825016636075,4.4041839772299e-09,1.09230239376445e-06
"ENSMUSG00000067219",176.895325444057,1.20980735480979,0.29209119826166,4.14188226831135,3.44467161037565e-05,0.00133244006213269
"ENSMUSG00000067149",13217.7732866468,-2.39940880922883,0.488498678387735,-4.91180204857045,9.02431359027338e-07,7.76505350510003e-05
"ENSMUSG00000029368",25.675407969679,3.04505500580144,0.832754197767606,3.65660721250571,0.000255575544329851,0.00578561282566838
"ENSMUSG00000029417",75.4065970560472,-1.89841440024344,0.393704435880276,-4.82192789115728,1.42177346031468e-06,0.000110498660867314
"ENSMUSG00000034855",83.1303521640573,-1.97518143813739,0.351109633272674,-5.62554043227704,1.84928082910419e-08,3.71135072469862e-06
"ENSMUSG00000023078",224.207520660888,-1.38324849975731,0.306507626251052,-4.51293338660464,6.39371080568552e-06,0.000354703726111468
