"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028965",62.7845910170379,-1.16547928945833,0.401748025439278,-2.90102057921498,0.00371949450356463,0.0238123945551286
"ENSMUSG00000028957",1507.38127233025,-1.64871308872725,0.343391524157219,-4.80126320174518,1.57667874613126e-06,5.53937827393133e-05
"ENSMUSG00000042116",374.564999711908,-1.25099770400663,0.294343829887368,-4.25012375657858,2.13652436650557e-05,0.000427742634380751
"ENSMUSG00000029075",24.7702910848109,-1.531593051061,0.403232898405316,-3.79828396224132,0.000145701345305382,0.00196288013826517
"ENSMUSG00000097554",1098.24709719994,1.45022675328387,0.216314527400037,6.70425038352566,2.02442886154858e-11,6.11442820344496e-09
"ENSMUSG00000100801",1205.06934954502,1.27057559733802,0.206707415431643,6.1467344782229,7.90943664034543e-10,1.19445250425088e-07
"ENSMUSG00000099762",15.054551103061,-2.57079607412686,0.64510172948689,-3.98510181668813,6.74511972999587e-05,0.00106080513180428
"ENSMUSG00000073208",13.3172330431482,-2.71265574052148,0.657928911180285,-4.12302255521062,3.73933067160932e-05,0.000671358640043682
"ENSMUSG00000025746",22.9115463091527,-2.64112550926891,0.503114080496696,-5.24955593900587,1.52466296635605e-07,8.6780664765907e-06
"ENSMUSG00000053214",51.7060967057342,1.20724051448057,0.284058851799031,4.24996618424228,2.13802790654909e-05,0.000427742634380751
"ENSMUSG00000006642",29.1786476039649,1.1476479436467,0.389180594715599,2.94888275322507,0.00318924944791983,0.0211249986579542
"ENSMUSG00000011034",157.71007540025,-1.09944889005365,0.22644802739835,-4.85519305548899,1.20269514339539e-06,4.46858516968692e-05
"ENSMUSG00000037379",189.805994897639,1.5733524751434,0.362817591709707,4.33648343160343,1.44780334723155e-05,0.000313428502661942
"ENSMUSG00000045102",10.2420414410009,-2.26382490515278,0.766975196037856,-2.95162727145227,0.00316104246479988,0.0210055646543089
"ENSMUSG00000036596",120.019076397691,-1.22514064909562,0.251906008778647,-4.86348322946184,1.15337802138442e-06,4.29386815674844e-05
"ENSMUSG00000083261",17.5302183680289,1.22614771403555,0.466726715814257,2.62712133779699,0.00861106221989237,0.0451273585419231
"ENSMUSG00000039252",438.686946464736,-1.04754002663872,0.171567233397656,-6.10571148052932,1.02343740946684e-09,1.4742222253597e-07
"ENSMUSG00000106205",31.7133545623536,1.01017664341509,0.33521105024672,3.01355412559218,0.00258206978021298,0.0180264854437163
"ENSMUSG00000044827",141.424663953774,-1.09438099646894,0.197775040148373,-5.53346365470549,3.1396806588969e-08,2.39974122524503e-06
