"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000076614",496.586200138029,-2.93503830637438,0.708596900958795,-4.14204225618685,3.44226901107349e-05,0.00313173900240936
"ENSMUSG00000076618",100.318425438977,-1.61372929388537,0.352492892457581,-4.57804775192614,4.6933556796699e-06,0.000791534435376328
"ENSMUSG00000076619",57.5454758312643,-2.61749997369259,0.459774217116036,-5.69301164843698,1.24817867805143e-08,1.40336889368916e-05
"ENSMUSG00000076620",77.635770810072,-1.76600952823552,0.459230917603976,-3.84558064480855,0.000120267300167173,0.00726992120903003
"ENSMUSG00000076621",49.9700129232212,-1.78370789796109,0.479569642110327,-3.71939285003938,0.000199702242131961,0.01002374498082
"ENSMUSG00000096464",246.794969677706,-3.11687855585659,0.375016608521237,-8.31130804618774,9.46528611105855e-17,1.59632050263002e-12
"ENSMUSG00000095612",557.282881707053,-1.89851204129507,0.443155692475159,-4.28407458943223,1.83501348728864e-05,0.00206316683087486
"ENSMUSG00000094164",86.6506557585161,-2.4124729924404,0.660631787392801,-3.65176644309122,0.000260442696418727,0.0119034310978369
"ENSMUSG00000094951",416.838106644764,-2.06546198394636,0.446854308728717,-4.62222685022893,3.79642524424084e-06,0.000688459266065826
"ENSMUSG00000095866",17.9242238797679,-2.52090160879355,0.630960847306005,-3.99533761810573,6.46021237039002e-05,0.00471316751687958
"ENSMUSG00000095285",231.408302381577,-2.22908679902109,0.471474406005988,-4.72790626728693,2.26846855051912e-06,0.000517625024008686
"ENSMUSG00000095429",841.02350526939,-1.84350319176545,0.461537502241995,-3.99426521747491,6.48951904700631e-05,0.00471316751687958
"ENSMUSG00000096670",302.392426920657,-2.32565270630318,0.545146537958101,-4.26610561449062,1.98914642965789e-05,0.00217837367118053
"ENSMUSG00000095210",479.999936537337,-2.0493448512519,0.476842019565884,-4.2977438379227,1.7254540290845e-05,0.00196620150003447
"ENSMUSG00000103033",42.3301912315097,-2.31210507757233,0.462755966029681,-4.99638091629494,5.84162198158056e-07,0.000201059091263992
"ENSMUSG00000076646",352.212623673871,-2.42566070746225,0.642717048896846,-3.77407245011725,0.000160604085889231,0.00865363549048527
"ENSMUSG00000096638",424.50103195933,-2.17628722842655,0.711368420695608,-3.05929693406755,0.00221857135280558,0.0476033153499569
"ENSMUSG00000094509",27.1648501911744,-3.59941772160539,0.892687302888035,-4.03211484016912,5.52771621723292e-05,0.00436873718498591
"ENSMUSG00000093838",50.0769528508557,-1.99528139150817,0.65542038890409,-3.04427726889062,0.00233240067636106,0.0491634676900697
"ENSMUSG00000095583",107.450466753314,-2.16979446832069,0.460034938438161,-4.71658625687701,2.39834713376511e-06,0.000518936689231748
"ENSMUSG00000095642",173.29986372679,-2.08176947368314,0.529888011900084,-3.92869705849409,8.54073489537849e-05,0.00571585293692692
"ENSMUSG00000096805",90.213733416859,-2.21364743158254,0.66118275732447,-3.34801143414606,0.000813936531532343,0.0243387227026471
"ENSMUSG00000076666",28.364630726854,-2.73956594228097,0.821408504884782,-3.33520523100165,0.000852364669250706,0.0251486701743249
"ENSMUSG00000076672",282.53238838987,-3.19115640595257,0.898039809110618,-3.55346875893281,0.000380186350957758,0.0150512741993019
"ENSMUSG00000094322",25.0446697763091,-2.84768008512996,0.795588360137703,-3.5793385471817,0.000344464985211762,0.014008744931444
"ENSMUSG00000095442",114.813785131647,-2.57206221028623,0.788763367539702,-3.2608793918878,0.001110672718107,0.0301634386326481
"ENSMUSG00000094694",81.0577538444394,-3.0102162079484,0.939681860842112,-3.20344185983408,0.00135795455938636,0.0344121383563802
"ENSMUSG00000102654",34.0688843657545,-2.20886941529188,0.706282528762103,-3.12745866609974,0.00176324611312335,0.0411871824069602
"ENSMUSG00000094546",76.8308404338463,-2.42546024857776,0.574376169318653,-4.22277312001808,2.41314704100204e-05,0.00245167017147587
"ENSMUSG00000102942",14.6970486280888,-6.13381052150903,1.50026049798914,-4.08849698417736,4.34177190514466e-05,0.00364298423782411
"ENSMUSG00000102364",92.8447884800846,-2.73210849266722,0.718282438857494,-3.80366878663069,0.000142568773993591,0.00799015664275505
"ENSMUSG00000093894",54.5376319399807,-2.19841886149455,0.552635264085265,-3.97806474607339,6.9478454684395e-05,0.00492333671534589
"ENSMUSG00000095889",33.6293061915698,-3.37222735462387,0.878282322200847,-3.83957102332831,0.000123249472140645,0.00734460243817051
"ENSMUSG00000096767",12.0216073358771,-3.86671103213068,1.1743968940984,-3.29250788346064,0.000992981139241051,0.0279110448555005
"ENSMUSG00000096672",27.2038764796364,-2.72080224907626,0.80649855395725,-3.37359842212498,0.000741925177943071,0.0229588405981833
"ENSMUSG00000094088",45.7236235937113,-2.07147682872113,0.551393671235483,-3.75680196705861,0.000172098576882797,0.00907013280977616
"ENSMUSG00000095170",207.417885094576,-1.69771364011225,0.496457412903665,-3.41965613965297,0.000627003377897734,0.020815771591034
"ENSMUSG00000095519",85.3552524164302,-1.81296976559666,0.406858143435724,-4.45602427983126,8.34935801201429e-06,0.00121389588683294
"ENSMUSG00000094502",29.5129271374299,-3.31948908687917,0.678859451115784,-4.88980315649021,1.00936861987417e-06,0.000293500030589274
"ENSMUSG00000076731",275.44706371808,-2.71783073669447,0.518565878380816,-5.24105200515833,1.5966370545983e-07,7.3637573979649e-05
"ENSMUSG00000096452",80.8303403937212,-2.48541808415242,0.784585276621328,-3.16781127330787,0.00153591190579522,0.0373782890205432
"ENSMUSG00000094075",224.908014741513,-2.42892121968862,0.656135670733819,-3.70185821016578,0.000214026220357399,0.0105851970860045
"ENSMUSG00000095127",108.773121390624,-2.45965440688628,0.668669441100053,-3.67843100895984,0.000234673149611896,0.0112117922612029
"ENSMUSG00000105757",17.3179646450932,-2.3585934264136,0.725682896260746,-3.25017089222691,0.00115335678025127,0.0307290025566174
"ENSMUSG00000094940",13.4705187385032,-1.97224531370802,0.640083613933235,-3.0812307498216,0.00206146824224498,0.045594652275399
"ENSMUSG00000096150",13.491563972769,-2.79462504274517,0.762959511017123,-3.66287463802577,0.000249400611168844,0.0116340581110465
"ENSMUSG00000016552",114.854650967491,-1.03973388824685,0.285079139058901,-3.64717633033131,0.000265137980554294,0.0120152983070932
"ENSMUSG00000022435",19.9085951507736,-2.06331661792132,0.593083141282392,-3.47896690076188,0.000503350753019163,0.0182167606216055
"ENSMUSG00000022496",18.7361293859241,-2.41230463344711,0.616406409932146,-3.91349699577695,9.0969032793112e-05,0.00594416110655369
"ENSMUSG00000105906",543.892868454967,-2.00482806833459,0.453879222794387,-4.41709593136146,1.00035839717518e-05,0.00133309831754352
"ENSMUSG00000105547",89.0368819290889,-1.22327039098263,0.363867824072087,-3.36185370086551,0.000774211311463037,0.0237401341233166
"ENSMUSG00000076934",674.791105178511,-2.18779852474792,0.473806236005986,-4.61749626427517,3.88397671388211e-06,0.000696843268932147
"ENSMUSG00000076937",413.43475332381,-2.07955367884615,0.401157530360227,-5.18388294239118,2.17313355194929e-07,9.39740957785253e-05
"ENSMUSG00000076939",130.637545407041,-3.06898987808103,0.662063860160462,-4.63548920694329,3.56094305649883e-06,0.000667281162753919
"ENSMUSG00000076940",100.250427641387,-2.50899295681219,0.654546759662299,-3.83317604093962,0.000126499358544952,0.00738973417165861
"ENSMUSG00000048939",12.0551041292052,-2.10085788991115,0.683092106168312,-3.07551188330305,0.00210141554364958,0.0462064838900262
"ENSMUSG00000079625",30.0565152750367,-3.30632157619643,0.865112701919154,-3.82183913016389,0.00013246009301542,0.00762436678738926
"ENSMUSG00000022838",29.4130533168164,-1.30821993171407,0.387436038934073,-3.37660878248005,0.000733853466957984,0.0229348008461063
"ENSMUSG00000002847",117.22845910085,-1.39303516207625,0.346729699145434,-4.01764015459185,5.8783872884301e-05,0.00452263699760969
"ENSMUSG00000036172",26.0122549966211,-1.28609648966802,0.403080301469312,-3.19067065540025,0.00141942984399816,0.0355950038376074
"ENSMUSG00000024173",124.547677732283,-3.18115431492022,0.98749522918413,-3.2214376544872,0.00127549209747521,0.0330535440537441
"ENSMUSG00000033825",665.065980299227,-3.30205696355827,0.757826281437096,-4.35727427834311,1.31692197813512e-05,0.00160941225806151
"ENSMUSG00000033200",17.7518335259944,-4.14236673705968,1.20337654983461,-3.44228640455806,0.000576819190182856,0.0195735526004705
"ENSMUSG00000015451",320.854828454617,-1.04611440522164,0.21242953947418,-4.92452418722488,8.45658690160038e-07,0.000264111737213871
