"gene","kMEblue","kMEbrown","kMEgreen","kMEgrey","kMEred","kMEturquoise","kMEyellow","Gene.name","EntrezID"
"ENSMUSG00000047592",-0.9599817982258,-0.180837369781685,-0.290513609362104,-0.00152681918947849,-0.116272977180826,0.975891587035282,-0.557544184038857,"Nxpe5","381680"
"ENSMUSG00000047945",-0.91975211694263,-0.281570575419601,-0.0753638730784286,-0.192758675994482,-0.336026212758551,0.927898309204503,-0.355857081682525,"Marcksl1","17357"
"ENSMUSG00000048078",-0.918104290346277,-0.103048709777651,-0.34420425181756,0.0384511974043391,-0.042266694594241,0.928824857726496,-0.628088053795854,"Tenm4","23966"
"ENSMUSG00000048234",-0.901540689935903,-0.280655672255378,-0.430736234326711,0.189487029339196,-0.0497213675618079,0.8624907271187,-0.14754265418617,"Rnf149","67702"
"ENSMUSG00000048458",-0.738205509549949,-0.221185506802652,0.262298628261676,-0.544339487506617,-0.543377154598122,0.827188342695332,-0.70657691796146,"Fam212b",NA
"ENSMUSG00000048480",-0.865293506047043,-0.00245832983173525,-0.362588675245059,0.137048101710116,-0.0199486912318238,0.824828387558699,-0.37010519840625,"Cxcr1","227288"
"ENSMUSG00000048612",-0.914610065509672,-0.184362356929918,-0.369169184975056,0.174679588113699,-0.0924605539270142,0.864760649273778,-0.303194792212753,"Myof","226101"
"ENSMUSG00000048779",-0.927738042444287,-0.296619084373204,-0.260023577577446,-0.0314042608579656,-0.0981020071748472,0.963530305933407,-0.608241575677205,"P2ry6","233571"
"ENSMUSG00000048965",-0.907941332878591,-0.302505191372057,-0.564660513360725,0.316181892066628,0.126235307279318,0.882411528605616,-0.356557691413758,"Mrgpre","244238"
"ENSMUSG00000049001",-0.941742623419473,-0.251158419829723,-0.367291992371284,0.0737325126467405,-0.033301579272906,0.928300597147425,-0.414696758239355,"Ndnf","68169"
"ENSMUSG00000049723",-0.969206805186314,-0.249419538964387,-0.2279117848124,-0.064700362112958,-0.199137006212014,0.987067978863103,-0.510490929157367,"Mmp12","17381"
"ENSMUSG00000050147",-0.91552289424186,-0.295808125029484,-0.165286510481392,-0.132615716516713,-0.250430488251639,0.948254836330942,-0.538288117637018,"F2rl3","14065"
"ENSMUSG00000050335",-0.911976467512017,-0.151555716190152,-0.244615964554618,-0.0270288107646666,-0.215145046690269,0.90993035878931,-0.376638560761948,"Lgals3","16854"
"ENSMUSG00000050370",-0.916028175070322,-0.262818717588847,-0.384507830468149,0.169958673862583,-0.0456455629552009,0.891197004306495,-0.342411279753089,"Ch25h","12642"
"ENSMUSG00000050425",-0.902463736944896,-0.254627354947514,-0.147663339097978,-0.163746056544487,-0.231785049878904,0.954574732486895,-0.634979647866174,"Mrgprb2","243979"
"ENSMUSG00000050493",-0.917876990166083,-0.198281995088878,-0.268362401816292,-0.0662391964611216,-0.232587490531392,0.931296457659553,-0.519523125583826,"Fam167b","230766"
"ENSMUSG00000050708",-0.924318517500155,-0.24978760168828,-0.17322035150567,-0.134512785497007,-0.319930550579779,0.941624335697496,-0.417346250604334,"Ftl1","14325"
"ENSMUSG00000050721",-0.892318882956777,-0.0242849168469814,-0.310770424536978,-0.00135886641188399,-0.0332552726570494,0.915628099833755,-0.714195930361709,"Plekho2","102595"
"ENSMUSG00000050967",-0.932156369893685,-0.251321866347276,-0.271309239362742,-0.0321768061946279,-0.148029020203053,0.965339000768938,-0.566293273826562,"Creg2","263764"
"ENSMUSG00000051043",-0.840279985999482,-0.323893767401398,0.0206961249455815,-0.298473109863409,-0.364322813899978,0.905624554815601,-0.616818920396651,"Gprc5c","70355"
"ENSMUSG00000051048",-0.91432692457976,-0.285733483832287,-0.129077180648676,-0.0971957005061524,-0.311038506882014,0.91054717010685,-0.303555169957224,"P4ha3","320452"
"ENSMUSG00000051242",-0.915534142053218,-0.156304851220347,-0.0905747563600615,-0.258505233445577,-0.279084633538346,0.961515390795551,-0.655439372714693,"Pcdhb9","93880"
"ENSMUSG00000051279",-0.906542728097221,-0.228472328913368,-0.243565125169427,-0.0935485815133695,-0.135770948224762,0.938484505783323,-0.597156213933946,"Gdf6","242316"
"ENSMUSG00000051343",-0.945921369488502,-0.126702825527469,-0.453234145655816,0.153323092540408,0.0534394521639933,0.938640878741043,-0.559855024482957,"Rab11fip5","52055"
"ENSMUSG00000051748",-0.884793058441871,-0.113957161790656,-0.327846524218062,0.0503037368153561,-0.190202061736166,0.873096678916023,-0.328301470506919,"Wfdc21","66107"
"ENSMUSG00000051855",-0.826886792195025,-0.377526511771291,0.0871937174566273,-0.332030053786183,-0.410368319943331,0.872264626497177,-0.587479934580118,"Mest","17294"
"ENSMUSG00000052102",-0.928663324176344,-0.283233841402071,-0.116233421686718,-0.179544495581979,-0.310288765535553,0.949598015032275,-0.581120205125564,"Gnpda1","26384"
"ENSMUSG00000052160",-0.899185358345479,-0.180546521675258,-0.258902311055667,0.0259331821506069,-0.227189517735271,0.883223447365307,-0.348861563627017,"Pld4","104759"
"ENSMUSG00000052459",-0.937377949774597,-0.262833285973648,-0.118352114499234,-0.148704496242094,-0.321120451367224,0.947880751495466,-0.441676056101462,"Atp6v1a","11964"
"ENSMUSG00000052504",-0.755644557677786,-0.126367606947533,-0.29829995967974,-0.0522815942174538,-0.00741722047005203,0.800361134162735,-0.740668132396618,"Epha3","13837"
"ENSMUSG00000052516",-0.962026429065354,-0.121013266839128,-0.316165472155091,0.0124866355249297,-0.0978669823389867,0.965568680608756,-0.568939227896399,"Robo2","268902"
"ENSMUSG00000052688",-0.958561235547647,-0.0539053817827523,-0.254912484082972,-0.0471594460575295,-0.141475540783479,0.967434776286241,-0.590608839663698,"Rab7b","226421"
"ENSMUSG00000052727",-0.815186760132679,-0.34550439621572,0.0591401129005417,-0.331695744620196,-0.365606452100248,0.869658371821963,-0.647696339655387,"Map1b","17755"
"ENSMUSG00000052776",-0.871581746998385,-0.3108376547399,-0.0983367939469685,-0.202045425407686,-0.300628948513835,0.920729745017128,-0.584741215652121,"Oas1a","246730"
"ENSMUSG00000053062",-0.879773459767808,-0.230510028690628,-0.118698839332519,-0.169745484275688,-0.280866908029275,0.909671613736488,-0.630713712683867,"Jam2","67374"
"ENSMUSG00000053063",-0.914863992171746,-0.104281298806684,-0.554784873252466,0.21691505731555,0.150106505891003,0.915716007191272,-0.563062245960963,"Clec12a","232413"
"ENSMUSG00000054196",-0.899474333563396,-0.0469915295396549,-0.257522397554792,-0.00792556362352577,-0.274158611218282,0.842980044710652,-0.282919668057314,"Cthrc1","68588"
"ENSMUSG00000054469",-0.867733100006149,-0.221660332421334,-0.118860655400203,-0.181091321225119,-0.18446691952098,0.911112725650677,-0.727230478561916,"Lclat1","225010"
"ENSMUSG00000054510",-0.860207126686202,-0.171660816339833,-0.245858023453734,-0.103582503270296,-0.132152557892737,0.902143719878632,-0.527143085714639,"Gm14461","329436"
"ENSMUSG00000054520",-0.850026711068478,-0.367879668850668,-0.567889243822092,0.321742663624874,0.119846855317607,0.837501050252202,-0.246718676731247,"Sh3bp2","24055"
"ENSMUSG00000054555",-0.903593700891886,-0.358342733365085,-0.170358410507327,-0.11787461774342,-0.209153222215047,0.928625792746246,-0.5685073986854,"Adam12","11489"
"ENSMUSG00000054690",-0.928409898213683,-0.216172822664331,-0.378303865699952,0.0606857482663399,-0.105503761463193,0.922124051300523,-0.442386428407186,"Emcn","59308"
"ENSMUSG00000055172",-0.784683354252203,-0.0805184839737477,-0.0991331598104072,-0.258909617339218,-0.166921180442257,0.856440723491608,-0.75454512964461,"C1ra","50909"
"ENSMUSG00000055541",-0.851708654436554,-0.0927267142239097,-0.6426632110264,0.338511599939741,0.225541347315549,0.835584814784507,-0.50673164753717,"Lair1","52855"
"ENSMUSG00000056234",-0.903230379631412,-0.224459574392588,-0.349273431973214,0.120322747599295,-0.0367974959815981,0.893743905789883,-0.448322604204413,"Ncoa4","27057"
"ENSMUSG00000056498",-0.886321340197788,-0.11576369259192,-0.439549009979224,0.132905897036718,-0.0234263583835149,0.879236927994127,-0.343751338099498,"Tmem154","320782"
"ENSMUSG00000056529",-0.903895183703721,-0.129728870754769,-0.315882261764294,0.0139830513954406,-0.0863750210030601,0.922486727714005,-0.503079621221485,"Ptafr","19204"
"ENSMUSG00000056737",-0.925251725517472,-0.145012495802711,-0.364984672525464,0.0769828676987213,-0.0905254295999107,0.913788464736397,-0.360665583037317,"Capg","12332"
"ENSMUSG00000056888",-0.881839097174551,-0.302472380715726,-0.0887455067198537,-0.222318841147051,-0.245883345542262,0.946427458544431,-0.573212471108373,"Glipr1","73690"
"ENSMUSG00000057457",-0.931041322315189,-0.13090371656472,-0.19576427920721,-0.114755313195703,-0.180921372819541,0.955326695322604,-0.586463922470689,"Phex","18675"
"ENSMUSG00000058152",-0.915716533999511,-0.124604411419559,-0.38986824917454,0.128779082524226,0.0020897424827982,0.883503213859137,-0.430893001448225,"Chsy3","78923"
"ENSMUSG00000058163",-0.928415598902264,-0.169882993382057,-0.357254083958527,0.151652552636241,-0.0504873802625591,0.892859185989759,-0.392213751108153,"Gm5431","432555"
"ENSMUSG00000058297",-0.769987175612588,-0.493078371245109,-0.060901491997489,-0.210785579766274,-0.278182904139712,0.836646795929913,-0.443913791194825,"Spock2","94214"
"ENSMUSG00000058454",-0.880269879856416,-0.158038916376895,-0.162069926883447,-0.0753208416633051,-0.291752678148729,0.875641849508661,-0.30618268229083,"Dhcr7","13360"
"ENSMUSG00000058624",-0.910834437857946,-0.225775476081311,-0.354919781271663,0.0252304987584816,-0.0718667684662082,0.929421496407808,-0.50202105695835,"Gda","14544"
"ENSMUSG00000058715",-0.882288776643193,-0.200106225681678,-0.200000022389098,-0.0877149181173783,-0.233841127493317,0.900493968674794,-0.432298686366602,"Fcer1g","14127"
"ENSMUSG00000058818",-0.940319587142623,-0.15173270973501,-0.384071609626167,0.0787899580048612,-0.0753636744100642,0.938430411475573,-0.459904528825201,"Pirb","18733"
"ENSMUSG00000058952",-0.849181364697641,-0.364928895947822,-0.152065683172075,-0.0383317087385563,-0.240635159406193,0.846354735614343,-0.181451549666919,"Cfi","12630"
"ENSMUSG00000059049",-0.911853705872149,0.0540648121419416,-0.342921179080693,0.0153274034869952,-0.0100156126156776,0.914317812615813,-0.558261730257684,"Frem1","329872"
"ENSMUSG00000059089",-0.868232046767891,-0.127392637122901,-0.372360526158693,0.0950131686353885,-0.137379670862351,0.842967094080706,-0.335922818403804,"Fcgr4","246256"
"ENSMUSG00000059326",-0.922342714284357,-0.154872564745961,-0.475527972441459,0.205786710001783,-0.0363214130176904,0.89036307384082,-0.314457644563164,"Csf2ra","12982"
"ENSMUSG00000059336",-0.937387999766935,-0.242007748872918,-0.377012431901188,0.074963455557149,-0.0936904319850027,0.944984951232906,-0.465455643199615,"Slc14a1","108052"
"ENSMUSG00000059498",-0.912938991306713,-0.256570226076439,-0.0351424231381429,-0.258355392364987,-0.429926688037357,0.942497076631201,-0.434363291555172,"Fcgr3","14131"
"ENSMUSG00000060044",-0.894103508935357,-0.281887639329022,-0.319413125814896,0.0180312054944613,-0.156812627651935,0.903770579261339,-0.493204107338256,"Tmem26","327766"
"ENSMUSG00000060188",-0.739123692579809,-0.314090480572515,0.096296922863728,-0.432188948010572,-0.405342449604357,0.834932032106606,-0.516424978139264,"Cxcl17","232983"
"ENSMUSG00000060586",-0.924143099942298,-0.0764098806322817,-0.463179450310787,0.180234118608697,0.0805334253064243,0.906469875822923,-0.355657348448941,"H2-Eb1","14969"
"ENSMUSG00000060703",-0.884989462699241,-0.200351708255842,-0.144105434953621,-0.186431118419492,-0.322240944350278,0.895773881621892,-0.399638725205798,"Cd302","66205"
"ENSMUSG00000061068",-0.920072881013862,-0.243650525670551,-0.141163245244353,-0.194826502068928,-0.270751635666793,0.971030923481508,-0.60325964254516,"Mcpt4","17227"
"ENSMUSG00000061119",-0.965099069853212,-0.0898959324495883,-0.364013810547213,0.0135097375569023,-0.0489382848407861,0.971626688686499,-0.598395347504951,"Prcp","72461"
"ENSMUSG00000061132",-0.908201414271425,-0.122735204781439,-0.52366353141642,0.214050780752275,0.197235400787072,0.910420797366585,-0.595766147209258,"Blnk","17060"
"ENSMUSG00000061451",-0.929057222374603,-0.354597777467871,-0.271686905496759,-0.0395637745685462,-0.161317978583068,0.941227357699048,-0.436141402122452,"Tmem151a","381199"
"ENSMUSG00000061815",-0.831097640738723,-0.378811390078057,-0.357648725009217,0.126991910827514,-0.171577810364424,0.814664968828606,-0.209030322101647,"Rufy4","435626"
"ENSMUSG00000061947",-0.899747077635923,-0.21156257384134,-0.242750834975933,-0.032754091433573,-0.274483219414592,0.886793279591298,-0.238450298803189,"Serpina10","217847"
"ENSMUSG00000062082",-0.935620900858606,-0.269762311479168,-0.228152150194829,-0.0129009440639726,-0.242100612466929,0.921996444024313,-0.335118949683204,"Cd200r4","239849"
"ENSMUSG00000062184",-0.841122345613331,-0.335552154010796,-0.101950228241022,-0.211314903249049,-0.196880715362334,0.893309740524784,-0.649997321834587,"Hs6st2","50786"
"ENSMUSG00000062210",-0.835618297681743,-0.14508808237988,-0.0479343395558161,-0.319716486152987,-0.321923046118979,0.900470973217104,-0.667174950898203,"Tnfaip8","106869"
"ENSMUSG00000062382",-0.853281881657363,-0.144657806732365,-0.144049964121657,-0.156237213786716,-0.33961587422497,0.875007703734566,-0.370088662018883,"Ftl1-ps1","634386"
"ENSMUSG00000062593",-0.947104534524317,-0.239735320556325,-0.321387005871198,0.0113330951878986,-0.110626806981842,0.968642708929248,-0.550706889442443,"Lilrb4a","14728"
"ENSMUSG00000063193",-0.925338154545768,-0.17885533049754,-0.338669077655127,0.00800643011568533,-0.0990715574713565,0.936400238079016,-0.489591578805424,"Cd300lb","217304"
"ENSMUSG00000063975",-0.779390990640797,-0.162495793708449,0.0300841346917814,-0.267236669080298,-0.340608083433643,0.812882517138334,-0.310718474691034,"Slco1a5","108096"
"ENSMUSG00000064080",-0.858986221625708,0.00935150756717532,-0.182215310835122,-0.118735873816703,-0.145433199758672,0.870164338426363,-0.693343091974705,"Fbln2","14115"
"ENSMUSG00000064267",-0.900173075023035,-0.160227677520943,-0.532157283095146,0.257178616937478,0.0970589468004301,0.877916379512354,-0.341230643981215,"Hvcn1","74096"
"ENSMUSG00000064325",-0.915330955730345,-0.0896448447100323,-0.335567067004851,0.00287736174517162,-0.0339448728987056,0.942726940553185,-0.637293014809807,"Hhip","15245"
"ENSMUSG00000067071",-0.917458191105999,-0.20673825109523,-0.169835749200684,-0.105908862305235,-0.283892458348272,0.911617011604814,-0.293249888121926,"Hes6","55927"
"ENSMUSG00000067149",-0.798337032679149,-0.197926774006739,-0.0568092051158268,-0.246213468617727,-0.212868039898307,0.86968391375079,-0.599468246486605,"Jchain","16069"
"ENSMUSG00000067591",-0.88953321007046,-0.0734421590110158,-0.28265705153015,-0.00778675500671067,-0.167316662877003,0.890624657751125,-0.385305737151032,"Klra3","16634"
"ENSMUSG00000068220",-0.929969433470489,-0.11359568463468,-0.0852267589048937,-0.234987219143348,-0.331269266171834,0.959432307074972,-0.555728239501266,"Lgals1","16852"
"ENSMUSG00000068373",-0.854551761260058,0.00858694477007503,-0.329234067459141,0.0666937773083743,0.0486395861754336,0.859481729224562,-0.574287021388664,"D430041D05Rik","241589"
"ENSMUSG00000068744",-0.906883602815303,-0.155178938270545,-0.0833873731994231,-0.21944089157606,-0.269693220659334,0.932605628577889,-0.596180736701011,"Psrc1","56742"
"ENSMUSG00000068748",-0.758263676981667,-0.231965008210919,0.133654078464492,-0.42448865489562,-0.364893072699354,0.848306314300644,-0.735366123734344,"Ptprz1","19283"
"ENSMUSG00000068794",-0.862519406211777,-0.214142063829265,-0.187262513053329,-0.0911379251704371,-0.195652281528848,0.876266524131574,-0.609315224351085,"Col28a1","213945"
"ENSMUSG00000069515",-0.926183125957628,-0.203250157685089,-0.169569776163463,-0.171147995248654,-0.216163222541133,0.955035079511522,-0.588043607530899,"Lyz1","17110"
"ENSMUSG00000069516",-0.951343197357035,-0.26128177983111,-0.286710819166753,0.022690549528143,-0.23854337489949,0.92498414644542,-0.277283537602536,"Lyz2","17105"
"ENSMUSG00000069792",-0.936532084402369,-0.229364142775949,-0.179133937635907,-0.0842177360092499,-0.297708090851442,0.939484560208307,-0.429721621764009,"Wfdc17","100034251"
"ENSMUSG00000070348",-0.80613745896497,-0.375660607441516,0.131276303118823,-0.308263625490439,-0.434793091440851,0.8191945750185,-0.359241225500607,"Ccnd1","12443"
"ENSMUSG00000070469",-0.88592705533333,-0.13916993658612,-0.402439965597852,0.119365307778493,0.0822637649032573,0.902942196184927,-0.547409909856314,"Adamtsl3","269959"
"ENSMUSG00000070547",-0.926653894520856,-0.191347670590762,-0.197660736135139,-0.127762750781751,-0.189081363061907,0.960385402870676,-0.594524864915539,"Mrgprb1","233231"
"ENSMUSG00000071713",-0.951033209505705,-0.200219371734721,-0.293224274675102,0.0517674703871153,-0.187142946760436,0.924471644676435,-0.351136887996664,"Csf2rb","12983"
"ENSMUSG00000071714",-0.968709990400888,-0.180527707012196,-0.278124374647096,0.0190687293027687,-0.19053732548993,0.95517380836106,-0.456616132280235,"Csf2rb2","12984"
"ENSMUSG00000071715",-0.905318371936728,-0.228029429244387,-0.405118914215121,0.107092368325755,-0.00177907744365525,0.916250003583972,-0.484591426500553,"Ncf4","17972"
"ENSMUSG00000072572",-0.85797408896938,-0.110450520627901,-0.362160162434485,0.140127344870345,-0.121518412403783,0.826546066258407,-0.250963583695953,"Slc39a2","214922"
"ENSMUSG00000072941",-0.80603385539449,-0.111140100781626,0.0627266714792716,-0.395626705044034,-0.372022669857274,0.887386162908275,-0.799982027751165,"Sod3","20657"
"ENSMUSG00000073208",-0.850133812498331,-0.37292724912293,-0.0247899693923963,-0.27728027169615,-0.3256268831627,0.905245665284497,-0.552385677244395,"Speer4c",NA
"ENSMUSG00000073418",-0.884155492736919,-0.226043291294822,-0.136666906069329,-0.200795906571333,-0.199728434349487,0.941771973576719,-0.747636072513447,"C4b","12268"
"ENSMUSG00000073490",-0.87934743663395,-0.27186394535548,-0.388915006845151,0.132657468285058,0.0143670498133575,0.89000119719784,-0.609239505644596,"Ifi207","226691"
"ENSMUSG00000073530",-0.936806643282255,-0.21457242120518,-0.196445193909433,-0.118562866006438,-0.196951500204037,0.971602745871559,-0.660185257765344,"Pappa2","23850"
"ENSMUSG00000074109",-0.937590250270921,-0.162664868559089,-0.262158546688332,-0.0664366051701999,-0.143173709729551,0.969145020198496,-0.583314469419576,"Mrgprx2","243978"
"ENSMUSG00000074417",-0.956122805614562,-0.188406605707716,-0.381318631141865,0.0495267843105829,-0.0525113927847453,0.966278046373519,-0.540143689425663,"Gm14548",NA
"ENSMUSG00000074472",-0.897044610738406,-0.169641460530875,-0.433634084096581,0.191352250136677,0.0813195847618604,0.893989490865832,-0.495731576552806,"Zfp872","619310"
"ENSMUSG00000074622",-0.967857317842683,-0.236338091834843,-0.264202132097278,-0.0386770257306754,-0.174069162344541,0.978350475962988,-0.573223770270752,"Mafb","16658"
"ENSMUSG00000074766",-0.767109077070525,-0.264395003266605,0.197337393883033,-0.497076578608053,-0.515203231134257,0.865051437362516,-0.659030027067649,"Ism1","319909"
"ENSMUSG00000074802",-0.937207792071447,-0.207546758525243,-0.368620967658975,0.0854324409585777,0.00231273130246657,0.950553573151262,-0.581967630778722,"Gas2l3","237436"
"ENSMUSG00000074892",-0.809710047475486,-0.0288147005814736,-0.0740762367418336,-0.216830692410076,-0.17217732957417,0.855346157904474,-0.629496869725171,"B3galt5","93961"
"ENSMUSG00000074896",-0.85628474202543,-0.174875062126115,-0.499531811061773,0.28986970028103,0.181123292129274,0.839676257106944,-0.477985224655776,"Ifit3","15959"
"ENSMUSG00000074968",-0.93247503911086,-0.105086893946193,-0.245344657328668,-0.0508318747076558,-0.111662898590659,0.947563399583737,-0.601590985814131,"Ano3","228432"
"ENSMUSG00000075014",-0.829036582167325,-0.19825936284799,-0.152903009481373,-0.130033603825704,-0.213686336268687,0.838960507693716,-0.578757084622185,"Gm10800",NA
"ENSMUSG00000076523",-0.737990582350053,-0.363616021053986,0.0997139428499283,-0.387228313986997,-0.361557400968266,0.810415194221577,-0.49473960192166,"Igkv15-103","692169"
"ENSMUSG00000076526",-0.87325680694991,0.0228654016004934,-0.138286851371858,-0.176600487250979,-0.300561814061604,0.872719951382209,-0.568613497193848,"Igkv12-98","435900"
"ENSMUSG00000076563",-0.836595706793915,-0.200792960913705,-0.145619382389865,-0.155155894076671,-0.202299529396855,0.888508112197819,-0.508098620466722,"Igkv5-48","619846"
"ENSMUSG00000076605",-0.77342407484483,-0.160482659422053,-0.210301423941755,-0.0219373996913426,-0.0479067917357124,0.830882397243497,-0.555344206059655,"Igkj2","110760"
"ENSMUSG00000076609",-0.813956120848002,-0.174025547848402,-0.0905458049664604,-0.212621146409265,-0.17076849089387,0.880549099346387,-0.618538899296292,"Igkc","16071"
"ENSMUSG00000076612",-0.747762685222479,-0.178568393666705,-0.144838253061143,-0.141041469526527,-0.0411457268164255,0.818249129228688,-0.689080866770705,"Ighg2c","404711"
"ENSMUSG00000076613",-0.749271632201387,-0.0287438777931392,-0.107009100931886,-0.195261703770713,-0.108658114187365,0.820407387802798,-0.753164013902118,"Ighg2b","16016"
"ENSMUSG00000076618",-0.763137563151417,-0.216378589247273,-0.16335569026618,-0.134364814099845,-0.0486424836847229,0.840746820512528,-0.69013137079073,"Ighj4","777656"
"ENSMUSG00000076619",-0.757926002433328,-0.124310930764686,-0.182956788267854,-0.107332138969558,-0.00933756974108417,0.817614843455295,-0.669179064451777,"Ighj3","777655"
"ENSMUSG00000076620",-0.844539071841009,-0.17042235908106,-0.168052570283219,-0.138776055801453,-0.157709515322224,0.910006872990896,-0.588678575064782,"Ighj2","777654"
"ENSMUSG00000076621",-0.765844850266145,-0.108702464602089,-0.207499316883201,-0.13881760301397,-0.0400382383862263,0.838851529130708,-0.664230076979316,"Ighj1","777648"
"ENSMUSG00000076666",-0.829350754992986,0.0249984557427244,-0.239458164909298,-0.0391293775809121,-0.052309496950935,0.854152277168596,-0.495361015942179,"Ighv14-4","629826"
"ENSMUSG00000076677",-0.765626308886145,-0.112479356054646,-0.0570389447041963,-0.228365427709473,-0.196562301041736,0.822217945194944,-0.546433043963036,"Ighv6-3","629845"
"ENSMUSG00000076934",-0.766660765323646,-0.248588674829655,0.0667297378345824,-0.376467964987523,-0.329893537244725,0.842070113460563,-0.590007805760129,"Iglv1","16142"
"ENSMUSG00000078771",-0.858594625991994,-0.0915726509401212,-0.501484987662663,0.233735467917877,0.138006247338899,0.861428638451595,-0.473548680574099,"Evi2a","14017"
"ENSMUSG00000079037",-0.907337326300374,-0.182641442519224,-0.233023032477797,-0.00802174301573825,-0.262734190937216,0.864225145513299,-0.139537268564495,"Prnp","19122"
"ENSMUSG00000079227",-0.890816163670435,-0.32996242557447,-0.353590256536944,0.124468130043301,-0.0570482438978074,0.888171801324998,-0.453278522560068,"Ccr5","12774"
"ENSMUSG00000079293",-0.912745858452653,-0.140638996108096,-0.443783677472384,0.17877600757412,-0.0378754025369817,0.880388426781219,-0.293361815078059,"Clec7a","56644"
"ENSMUSG00000079465",-0.775584494446061,-0.499039237995899,-0.104799533245254,-0.140125735310142,-0.188867702217021,0.816222731763005,-0.485880365183842,"Col4a3","12828"
"ENSMUSG00000079543",-0.861849750667088,-0.358301302487403,-0.211251332335981,0.0436339252400056,-0.141741461226434,0.882271993327117,-0.393938714485455,"Igkv13-85","434036"
"ENSMUSG00000079620",-0.85286683864733,-0.424656276495151,-0.264241187345086,0.0983811710188439,-0.0795621912375048,0.834156198471835,-0.314917627584546,"Muc4","140474"
"ENSMUSG00000079625",-0.945948071232157,-0.194169019329335,-0.274435003968039,-0.0343395996895781,-0.136179455872574,0.963344457477941,-0.52518873606769,"Tm4sf19","277203"
"ENSMUSG00000079685",-0.957776526445987,-0.187898168754387,-0.197586461632485,-0.0585586706565468,-0.223762707751447,0.938782389799279,-0.512337213879697,"Ulbp1","77777"
"ENSMUSG00000080242",-0.913358896135639,-0.289561908676539,-0.171939737081573,-0.0762371587852616,-0.31548571825152,0.920660499113849,-0.323705751856682,"Gm15487",NA
"ENSMUSG00000081665",-0.943428045424996,-0.225266037153236,-0.382843025396186,0.0811691407724575,-0.108343906263759,0.94154894732379,-0.413460312776397,"Gm15922",NA
"ENSMUSG00000081723",-0.848141447573241,-0.12828079366107,-0.279490934166998,0.0134538841942105,-0.127493882072165,0.85667602802414,-0.416657066203479,"Gm15931","112136069"
"ENSMUSG00000085071",-0.741353452683714,-0.254375830689914,0.129423577440838,-0.421076164653173,-0.381985485458656,0.837625146768968,-0.721732580595806,"Gm14066","545466"
"ENSMUSG00000085295",-0.924694382341353,-0.295467865962872,-0.249639531908735,0.0283126692487461,-0.221587821852968,0.923040418156436,-0.34539996454885,"4930430E12Rik","71639"
"ENSMUSG00000085582",-0.892892456111338,-0.156935317089227,-0.222849439253929,-0.0785675540766015,-0.283722234319069,0.886031801899133,-0.436332413288309,"3110099E03Rik","100043232"
"ENSMUSG00000086040",-0.820077191159018,-0.236013600227041,-0.239790870677874,-0.0721954880422426,-0.201052938311741,0.86147681151631,-0.573612298235787,"Wipf3","330319"
"ENSMUSG00000086196",-0.918783624658435,-0.274111061570146,-0.308719662740345,0.0810832325400366,-0.133596409878106,0.912583945988866,-0.392136008469529,"Gm13571","102636093"
"ENSMUSG00000086584",-0.819161339106581,-0.12719787100044,-0.358359123841835,0.0428498976844707,-0.0958897399802408,0.843773519670854,-0.556139668820983,"Gm12002","100503630"
"ENSMUSG00000089942",-0.945522267134262,-0.344491214760746,-0.249108700967996,0.0126332050599393,-0.163909871174528,0.939158581175301,-0.401119599389865,"Pira2","18725"
"ENSMUSG00000090124",-0.92277188506224,-0.126753569685022,-0.391755677245461,0.107025006184914,-0.0877463282057674,0.896228722487969,-0.334721480327017,"Ugt1a7c","394432"
"ENSMUSG00000090698",-0.886105375807815,0.0153936724259597,-0.412178544071567,0.110963841298218,-0.0420913305553846,0.864511009293915,-0.415928982554182,"Apold1","381823"
"ENSMUSG00000091523",-0.741004813530473,-0.30163195786131,0.00331310576492799,-0.311145454956726,-0.212588538492876,0.812743572356798,-0.563286590890801,"AU040972","104522"
"ENSMUSG00000094006",-0.74878389995203,-0.108480368576739,-0.236457871233315,-0.0553341256792545,0.0278807403814758,0.809560796388769,-0.604922278387712,"Igkv4-59","667683"
"ENSMUSG00000094075",-0.740957107256329,-0.23375116778991,-0.0376951009416036,-0.231217715413216,-0.192563232566835,0.811666742579825,-0.664857731286267,"Ighv1-80","668589"
"ENSMUSG00000094335",-0.727622773495026,-0.155025809609167,-0.0504192862486644,-0.263368580906637,-0.15380158408193,0.813573273871888,-0.649402511544528,"Igkv1-117","16098"
"ENSMUSG00000094420",-0.752755116971151,-0.134597600326053,-0.106070174406145,-0.15830640120052,-0.118142621501897,0.820595207039205,-0.562233996053258,"Igkv10-96","692165"
"ENSMUSG00000094433",-0.788652058457784,-0.0719504724449048,-0.00470820855494814,-0.29702296499461,-0.213652294996618,0.835084955781505,-0.549932234435641,"Igkv5-43","381783"
"ENSMUSG00000094951",-0.760515951079685,-0.220375316307096,-0.148621181790069,-0.146216346934098,-0.0800120727592346,0.826488706883311,-0.611458764130404,"Ighv5-6","777780"
"ENSMUSG00000095079",-0.812159640631833,-0.184364063279127,-0.0860316353034742,-0.210258502806418,-0.199160130269345,0.876168407888991,-0.572128798542337,"Igha","238447"
"ENSMUSG00000095127",-0.740859064184233,-0.241990477861096,0.0279697367471464,-0.283470347185891,-0.27340967723892,0.810850238385032,-0.602635810989132,"Ighv1-82","100775175"
